n,average
11059,988.064
11060,988.02
11060,988.065
11060,988.11
11061,988.066
11061,988.111
11061,988.157
11062,988.112
11063,988.068
11064,988.024
11065,987.98
11065,988.025
11066,987.981
11067,987.937
11068,987.893
11069,987.849
11069,987.894
11070,987.85
11071,987.806
11071,987.851
11072,987.807
11072,987.852
11073,987.808
11073,987.853
11074,987.809
11074,987.854
11074,987.9
11075,987.856
11076,987.811
11077,987.767
11077,987.813
11078,987.769
11078,987.814
11079,987.77
11080,987.726
11081,987.682
11081,987.727
11082,987.683
11083,987.639
11084,987.595
11085,987.551
11085,987.596
11085,987.641
11086,987.597
11087,987.553
11088,987.509
11089,987.465
11089,987.51
11089,987.555
11090,987.511
11090,987.556
11090,987.601
11090,987.647
11091,987.603
11092,987.559
11092,987.604
11093,987.56
11093,987.605
11093,987.65
11094,987.606
11094,987.651
11094,987.696
11095,987.652
11095,987.697
11095,987.742
11095,987.787
11095,987.832
11095,987.877
11096,987.833
11096,987.879
11097,987.835
11097,987.88
11097,987.925
11098,987.881
11098,987.926
11098,987.971
11098,988.016
11098,988.061
11099,988.017
11100,987.973
11100,988.018
11100,988.063
11100,988.108
11100,988.153
11101,988.109
11101,988.154
11101,988.199
11101,988.244
11102,988.2
11103,988.156
11104,988.112
11105,988.068
11105,988.113
11106,988.07
11107,988.026
11107,988.071
11108,988.027
11108,988.072
11108,988.117
11108,988.162
11108,988.207
11109,988.163
11109,988.208
11109,988.253
11110,988.209
11111,988.165
11111,988.21
11112,988.166
11113,988.122
11114,988.078
11114,988.123
11115,988.079
11115,988.124
11115,988.169
11115,988.214
11115,988.259
11116,988.215
11117,988.171
11117,988.216
11118,988.172
11119,988.128
11120,988.085
11120,988.129
11121,988.086
11121,988.131
11122,988.087
11123,988.043
11123,988.088
11123,988.133
11123,988.178
11124,988.134
11125,988.09
11126,988.046
11126,988.091
11126,988.136
11127,988.092
11127,988.137
11127,988.182
11127,988.227
11128,988.183
11129,988.139
11130,988.095
11131,988.051
11131,988.096
11131,988.141
11131,988.186
11131,988.231
11132,988.187
11133,988.143
11133,988.188
11134,988.144
11134,988.189
11134,988.234
11135,988.19
11136,988.147
11137,988.103
11137,988.148
11138,988.104
11138,988.149
11139,988.105
11140,988.061
11141,988.017
11141,988.062
11142,988.018
11142,988.063
11143,988.019
11144,987.976
11144,988.02
11145,987.977
11145,988.022
11145,988.066
11145,988.111
11145,988.156
11146,988.112
11146,988.157
11146,988.202
11147,988.158
11148,988.114
11148,988.159
11149,988.116
11150,988.072
11151,988.028
11151,988.073
11151,988.118
11152,988.074
11153,988.03
11153,988.075
11154,988.031
11154,988.076
11154,988.121
11154,988.166
11154,988.211
11154,988.255
11155,988.212
11155,988.256
11156,988.213
11156,988.257
11157,988.214
11157,988.258
11158,988.215
11158,988.26
11158,988.304
11158,988.349
11159,988.305
11159,988.35
11160,988.306
11161,988.263
11162,988.219
11163,988.175
11164,988.131
11164,988.176
11164,988.221
11164,988.266
11164,988.311
11164,988.355
11165,988.312
11165,988.356
11165,988.401
11166,988.358
11166,988.402
11167,988.359
11167,988.403
11168,988.36
11168,988.404
11169,988.361
11170,988.317
11171,988.273
11171,988.318
11172,988.274
11172,988.319
11172,988.364
11172,988.409
11172,988.453
11173,988.41
11174,988.366
11174,988.411
11175,988.367
11175,988.412
11175,988.456
11176,988.413
11177,988.369
11178,988.325
11178,988.37
11178,988.415
11179,988.371
11179,988.416
11179,988.461
11180,988.417
11180,988.462
11180,988.506
11180,988.551
11180,988.596
11180,988.64
11180,988.685
11180,988.73
11181,988.686
11181,988.731
11182,988.687
11183,988.643
11184,988.6
11184,988.644
11185,988.601
11186,988.557
11186,988.602
11187,988.558
11187,988.603
11188,988.559
11189,988.516
11190,988.472
11191,988.428
11192,988.385
11193,988.341
11194,988.297
11194,988.342
11194,988.387
11194,988.431
11195,988.388
11195,988.432
11195,988.477
11196,988.433
11197,988.39
11197,988.434
11197,988.479
11197,988.524
11197,988.568
11198,988.525
11198,988.569
11199,988.526
11200,988.482
11200,988.527
11201,988.483
11201,988.528
11201,988.572
11201,988.617
11201,988.662
11201,988.706
11201,988.751
11202,988.707
11202,988.752
11203,988.708
11204,988.665
11204,988.709
11204,988.754
11204,988.799
11204,988.843
11204,988.888
11205,988.844
11205,988.889
11206,988.845
11207,988.802
11208,988.758
11208,988.803
11208,988.847
11209,988.804
11210,988.76
11211,988.716
11211,988.761
11212,988.717
11213,988.674
11214,988.63
11215,988.587
11216,988.543
11216,988.588
11216,988.632
11217,988.589
11217,988.633
11218,988.59
11219,988.546
11220,988.503
11221,988.459
11221,988.504
11221,988.548
11221,988.593
11221,988.637
11222,988.594
11222,988.638
11223,988.595
11223,988.639
11223,988.684
11223,988.729
11223,988.773
11224,988.73
11224,988.774
11224,988.819
11224,988.863
11224,988.908
11224,988.952
11225,988.909
11226,988.865
11226,988.91
11227,988.866
11228,988.823
11229,988.779
11230,988.736
11231,988.692
11231,988.737
11231,988.781
11232,988.738
11232,988.782
11232,988.827
11233,988.783
11234,988.74
11234,988.784
11235,988.741
11236,988.697
11236,988.742
11236,988.786
11236,988.831
11237,988.787
11238,988.744
11238,988.788
11239,988.745
11240,988.701
11240,988.746
11240,988.79
11241,988.747
11241,988.791
11242,988.748
11242,988.792
11242,988.837
11243,988.793
11243,988.837
11244,988.794
11245,988.751
11245,988.795
11245,988.839
11246,988.796
11247,988.753
11248,988.709
11249,988.666
11249,988.71
11249,988.755
11250,988.711
11251,988.668
11252,988.624
11252,988.669
11252,988.713
11253,988.67
11253,988.714
11253,988.759
11253,988.803
11253,988.847
11254,988.804
11255,988.761
11255,988.805
11256,988.762
11256,988.806
11256,988.85
11256,988.895
11256,988.939
11256,988.984
11256,989.028
11257,988.985
11257,989.029
11258,988.986
11258,989.03
11258,989.074
11258,989.119
11258,989.163
11259,989.12
11260,989.076
11260,989.121
11261,989.077
11262,989.034
11263,988.99
11263,989.035
11263,989.079
11263,989.124
11264,989.08
11264,989.125
11265,989.081
11266,989.038
11267,988.994
11267,989.039
11268,988.995
11269,988.952
11269,988.996
11270,988.953
11270,988.997
11270,989.042
11271,988.998
11272,988.955
11272,988.999
11272,989.044
11272,989.088
11272,989.132
11273,989.089
11274,989.046
11274,989.09
11274,989.134
11275,989.091
11275,989.135
11275,989.18
11275,989.224
11276,989.181
11277,989.137
11278,989.094
11279,989.05
11280,989.007
11280,989.051
11280,989.096
11281,989.052
11282,989.009
11283,988.966
11283,989.01
11283,989.054
11284,989.011
11285,988.968
11285,989.012
11286,988.969
11287,988.925
11287,988.97
11287,989.014
11287,989.058
11288,989.015
11289,988.972
11290,988.928
11291,988.885
11292,988.842
11292,988.886
11292,988.93
11293,988.887
11294,988.844
11295,988.8
11295,988.845
11296,988.801
11297,988.758
11297,988.802
11297,988.847
11298,988.803
11299,988.76
11299,988.804
11300,988.761
11300,988.805
11300,988.85
11300,988.894
11301,988.851
11301,988.895
11302,988.852
11302,988.896
11302,988.94
11303,988.897
11304,988.854
11305,988.81
11305,988.854
11305,988.899
11305,988.943
11306,988.9
11307,988.856
11307,988.901
11307,988.945
11308,988.902
11308,988.946
11309,988.903
11309,988.947
11309,988.991
11310,988.948
11311,988.905
11312,988.861
11313,988.818
11314,988.775
11314,988.819
11315,988.776
11315,988.82
11315,988.864
11315,988.909
11315,988.953
11315,988.997
11316,988.954
11317,988.91
11318,988.867
11318,988.911
11318,988.956
11318,989
11318,989.044
11319,989.001
11320,988.958
11321,988.914
11321,988.959
11321,989.003
11321,989.047
11322,989.004
11322,989.048
11323,989.005
11323,989.049
11323,989.093
11324,989.05
11324,989.094
11325,989.051
11325,989.095
11326,989.052
11327,989.009
11328,988.965
11329,988.922
11329,988.966
11329,989.011
11329,989.055
11329,989.099
11330,989.056
11331,989.012
11332,988.969
11333,988.926
11333,988.97
11334,988.927
11335,988.884
11335,988.928
11335,988.972
11335,989.016
11335,989.06
11335,989.105
11336,989.061
11337,989.018
11337,989.062
11337,989.106
11337,989.151
11338,989.107
11339,989.064
11340,989.021
11340,989.065
11340,989.109
11340,989.153
11341,989.11
11341,989.154
11341,989.198
11341,989.243
11341,989.287
11342,989.244
11342,989.288
11342,989.332
11342,989.376
11343,989.333
11343,989.377
11344,989.334
11344,989.378
11345,989.335
11346,989.291
11347,989.248
11348,989.205
11348,989.249
11349,989.206
11350,989.163
11351,989.12
11351,989.164
11351,989.208
11351,989.252
11352,989.209
11353,989.166
11354,989.123
11354,989.167
11354,989.211
11355,989.168
11356,989.125
11356,989.169
11356,989.213
11356,989.257
11356,989.301
11357,989.258
11357,989.302
11358,989.259
11359,989.216
11359,989.26
11359,989.304
11360,989.261
11360,989.305
11360,989.349
11361,989.306
11361,989.35
11361,989.394
11361,989.438
11362,989.394
11362,989.438
11363,989.395
11364,989.352
11365,989.309
11365,989.353
11366,989.31
11367,989.267
11367,989.311
11367,989.355
11367,989.399
11367,989.443
11367,989.487
11367,989.531
11367,989.575
11368,989.532
11368,989.576
11369,989.533
11369,989.577
11370,989.534
11370,989.578
11371,989.535
11371,989.579
11371,989.623
11371,989.667
11372,989.624
11372,989.668
11372,989.712
11373,989.669
11373,989.712
11373,989.756
11373,989.8
11373,989.844
11373,989.888
11374,989.845
11374,989.889
11375,989.846
11375,989.89
11376,989.847
11376,989.891
11377,989.848
11378,989.805
11378,989.849
11378,989.893
11378,989.937
11379,989.894
11379,989.938
11380,989.895
11380,989.938
11380,989.982
11380,990.026
11381,989.983
11381,990.027
11381,990.071
11381,990.115
11381,990.159
11382,990.116
11382,990.16
11382,990.204
11382,990.248
11382,990.292
11383,990.249
11384,990.206
11384,990.249
11385,990.206
11386,990.163
11387,990.12
11388,990.077
11389,990.034
11389,990.078
11389,990.122
11390,990.079
11391,990.036
11391,990.08
11391,990.124
11391,990.168
11391,990.212
11392,990.169
11392,990.212
11393,990.169
11394,990.126
11394,990.17
11394,990.214
11394,990.258
11395,990.215
11395,990.259
11396,990.216
11397,990.173
11397,990.217
11398,990.174
11399,990.131
11400,990.088
11401,990.045
11402,990.002
11403,989.959
11403,990.003
11403,990.046
11403,990.09
11403,990.134
11404,990.091
11404,990.135
11405,990.092
11406,990.049
11406,990.093
11407,990.05
11407,990.094
11408,990.051
11408,990.095
11409,990.052
11410,990.009
11410,990.053
11411,990.01
11411,990.053
11411,990.097
11411,990.141
11411,990.185
11412,990.142
11412,990.186
11413,990.143
11414,990.1
11415,990.057
11415,990.101
11415,990.145
11415,990.188
11415,990.232
11415,990.276
11416,990.233
11416,990.277
11417,990.234
11418,990.191
11418,990.235
11418,990.279
11418,990.322
11419,990.279
11420,990.236
11421,990.194
11421,990.237
11421,990.281
11422,990.238
11422,990.282
11422,990.326
11423,990.283
11424,990.24
11425,990.197
11426,990.154
11427,990.111
11427,990.155
11428,990.112
11429,990.069
11429,990.113
11430,990.07
11431,990.027
11432,989.984
11432,990.028
11433,989.985
11433,990.029
11434,989.986
11435,989.943
11435,989.987
11436,989.944
11437,989.901
11438,989.858
11438,989.902
11438,989.946
11438,989.99
11438,990.033
11438,990.077
11439,990.034
11439,990.078
11440,990.035
11440,990.079
11441,990.036
11441,990.08
11441,990.123
11441,990.167
11442,990.124
11442,990.168
11443,990.125
11443,990.169
11443,990.212
11443,990.256
11444,990.213
11444,990.257
11445,990.214
11445,990.258
11445,990.301
11445,990.345
11445,990.389
11445,990.433
11446,990.39
11447,990.347
11447,990.39
11447,990.434
11448,990.391
11449,990.349
11450,990.306
11450,990.349
11450,990.393
11450,990.437
11451,990.394
11452,990.351
11453,990.308
11454,990.265
11455,990.223
11455,990.266
11456,990.223
11456,990.267
11457,990.224
11457,990.268
11458,990.225
11459,990.182
11459,990.226
11459,990.27
11460,990.227
11460,990.271
11461,990.228
11462,990.185
11463,990.142
11464,990.099
11464,990.143
11465,990.1
11466,990.058
11467,990.015
11467,990.058
11468,990.016
11469,989.973
11469,990.017
11469,990.06
11469,990.104
11470,990.061
11471,990.018
11472,989.976
11473,989.933
11473,989.976
11473,990.02
11474,989.977
11475,989.935
11475,989.978
11475,990.022
11475,990.065
11475,990.109
11476,990.066
11476,990.11
11477,990.067
11478,990.024
11479,989.982
11479,990.025
11480,989.983
11481,989.94
11482,989.897
11483,989.855
11483,989.898
11484,989.855
11485,989.813
11486,989.77
11486,989.814
11486,989.857
11487,989.815
11487,989.858
11487,989.902
11487,989.945
11487,989.989
11487,990.032
11488,989.99
11489,989.947
11490,989.904
11491,989.862
11491,989.905
11491,989.949
11491,989.992
11491,990.036
11491,990.079
11491,990.123
11491,990.166
11491,990.21
11491,990.253
11492,990.211
11492,990.254
11493,990.211
11493,990.255
11494,990.212
11494,990.256
11494,990.299
11495,990.257
11495,990.3
11496,990.257
11497,990.215
11498,990.172
11499,990.13
11500,990.087
11500,990.13
11501,990.088
11502,990.045
11503,990.003
11503,990.046
11503,990.09
11503,990.133
11504,990.09
11504,990.134
11504,990.177
11504,990.221
11504,990.264
11504,990.308
11504,990.351
11504,990.395
11505,990.352
11506,990.309
11506,990.353
11506,990.396
11506,990.44
11507,990.397
11508,990.355
11508,990.398
11508,990.441
11509,990.399
11510,990.356
11511,990.314
11511,990.357
11512,990.314
11512,990.358
11513,990.315
11514,990.273
11514,990.316
11515,990.274
11516,990.231
11516,990.274
11516,990.318
11516,990.361
11517,990.319
11518,990.276
11518,990.319
11519,990.277
11520,990.234
11520,990.278
11520,990.321
11520,990.365
11521,990.322
11522,990.279
11523,990.237
11523,990.28
11523,990.324
11524,990.281
11524,990.325
11525,990.282
11525,990.325
11525,990.369
11526,990.326
11526,990.37
11526,990.413
11526,990.456
11527,990.414
11527,990.457
11527,990.501
11527,990.544
11527,990.587
11528,990.545
11528,990.588
11528,990.632
11528,990.675
11529,990.632
11529,990.676
11529,990.719
11530,990.676
11531,990.634
11531,990.677
11531,990.721
11531,990.764
11531,990.807
11531,990.851
11532,990.808
11533,990.766
11533,990.809
11533,990.852
11534,990.81
11534,990.853
11534,990.896
11534,990.94
11534,990.983
11535,990.941
11536,990.898
11537,990.856
11537,990.899
11538,990.856
11538,990.9
11538,990.943
11538,990.986
11539,990.944
11539,990.987
11539,991.03
11540,990.988
11541,990.945
11542,990.903
11543,990.86
11543,990.904
11544,990.861
11545,990.819
11545,990.862
11545,990.905
11546,990.863
11547,990.82
11548,990.778
11548,990.821
11548,990.864
11549,990.822
11549,990.865
11549,990.908
11549,990.952
11550,990.909
11551,990.867
11552,990.824
11552,990.867
11553,990.825
11553,990.868
11553,990.911
11553,990.955
11553,990.998
11554,990.956
11555,990.913
11555,990.956
11555,991
11555,991.043
11555,991.086
11556,991.044
11557,991.001
11557,991.044
11557,991.088
11558,991.045
11559,991.003
11559,991.046
11559,991.089
11559,991.132
11559,991.176
11559,991.219
11560,991.176
11561,991.134
11562,991.092
11562,991.135
11563,991.092
11564,991.05
11564,991.093
11564,991.136
11564,991.18
11564,991.223
11565,991.18
11566,991.138
11567,991.095
11568,991.053
11568,991.096
11569,991.054
11569,991.097
11570,991.054
11571,991.012
11571,991.055
11572,991.013
11572,991.056
11572,991.099
11573,991.057
11574,991.014
11574,991.058
11575,991.015
11576,990.973
11576,991.016
11576,991.059
11577,991.017
11578,990.974
11578,991.017
11578,991.061
11578,991.104
11579,991.061
11580,991.019
11580,991.062
11580,991.105
11581,991.063
11581,991.106
11581,991.149
11581,991.192
11581,991.236
11581,991.279
11582,991.236
11582,991.28
11583,991.237
11584,991.195
11584,991.238
11585,991.196
11585,991.239
11585,991.282
11585,991.325
11586,991.283
11586,991.326
11587,991.283
11588,991.241
11588,991.284
11588,991.327
11588,991.37
11589,991.328
11589,991.371
11590,991.329
11590,991.372
11591,991.329
11591,991.373
11591,991.416
11592,991.373
11593,991.331
11593,991.374
11593,991.417
11594,991.375
11594,991.418
11595,991.376
11595,991.419
11596,991.376
11597,991.334
11598,991.292
11598,991.335
11598,991.378
11598,991.421
11599,991.379
11599,991.422
11599,991.465
11600,991.422
11600,991.466
11600,991.509
11601,991.466
11601,991.509
11601,991.552
11602,991.51
11602,991.553
11602,991.596
11603,991.554
11604,991.512
11604,991.555
11604,991.598
11604,991.641
11605,991.598
11605,991.642
11605,991.685
11606,991.642
11606,991.685
11607,991.643
11607,991.686
11607,991.729
11607,991.772
11608,991.73
11608,991.773
11609,991.731
11610,991.688
11611,991.646
11611,991.689
11611,991.732
11612,991.69
11613,991.647
11613,991.69
11613,991.733
11614,991.691
11614,991.734
11615,991.692
11616,991.649
11617,991.607
11617,991.65
11618,991.608
11618,991.651
11619,991.609
11620,991.566
11620,991.609
11620,991.652
11620,991.695
11621,991.653
11622,991.611
11623,991.568
11623,991.611
11624,991.569
11625,991.527
11625,991.57
11625,991.613
11626,991.571
11627,991.528
11627,991.571
11628,991.529
11629,991.487
11630,991.445
11630,991.488
11630,991.531
11630,991.574
11631,991.531
11632,991.489
11633,991.447
11633,991.49
11633,991.533
11634,991.49
11635,991.448
11636,991.406
11637,991.364
11637,991.407
11638,991.364
11638,991.407
11639,991.365
11639,991.408
11639,991.451
11640,991.409
11641,991.367
11642,991.325
11642,991.367
11642,991.41
11642,991.453
11643,991.411
11643,991.454
11643,991.497
11644,991.455
11645,991.413
11645,991.456
11646,991.413
11646,991.456
