n,human,comp
1262,12620,0.0159264
1263,12630,0.0159517
1264,12640,0.015977
1265,12650,0.0160022
1266,12660,0.0160276
1267,12670,0.0160529
1268,12680,0.0160782
1269,12690,0.0161036
1270,12700,0.016129
1271,12710,0.0161544
1272,12720,0.0161798
1273,12730,0.0162053
1274,12740,0.0162308
1275,12750,0.0162562
1276,12760,0.0162818
1277,12770,0.0163073
1278,12780,0.0163328
1279,12790,0.0163584
1280,12800,0.016384
1281,12810,0.0164096
1282,12820,0.0164352
1283,12830,0.0164609
1284,12840,0.0164866
1285,12850,0.0165122
1286,12860,0.016538
1287,12870,0.0165637
1288,12880,0.0165894
1289,12890,0.0166152
1290,12900,0.016641
1291,12910,0.0166668
1292,12920,0.0166926
1293,12930,0.0167185
1294,12940,0.0167444
1295,12950,0.0167703
1296,12960,0.0167962
1297,12970,0.0168221
1298,12980,0.016848
1299,12990,0.016874
1300,13000,0.0169
1301,13010,0.016926
1302,13020,0.016952
1303,13030,0.0169781
1304,13040,0.0170042
1305,13050,0.0170303
1306,13060,0.0170564
1307,13070,0.0170825
1308,13080,0.0171086
1309,13090,0.0171348
1310,13100,0.017161
1311,13110,0.0171872
1312,13120,0.0172134
1313,13130,0.0172397
1314,13140,0.017266
1315,13150,0.0172923
1316,13160,0.0173186
1317,13170,0.0173449
1318,13180,0.0173712
1319,13190,0.0173976
1320,13200,0.017424
1321,13210,0.0174504
1322,13220,0.0174768
1323,13230,0.0175033
1324,13240,0.0175298
1325,13250,0.0175562
1326,13260,0.0175828
1327,13270,0.0176093
1328,13280,0.0176358
1329,13290,0.0176624
1330,13300,0.017689
1331,13310,0.0177156
1332,13320,0.0177422
1333,13330,0.0177689
1334,13340,0.0177956
1335,13350,0.0178223
1336,13360,0.017849
1337,13370,0.0178757
1338,13380,0.0179024
1339,13390,0.0179292
1340,13400,0.017956
1341,13410,0.0179828
1342,13420,0.0180096
1343,13430,0.0180365
1344,13440,0.0180634
1345,13450,0.0180902
1346,13460,0.0181172
1347,13470,0.0181441
1348,13480,0.018171
1349,13490,0.018198
1350,13500,0.018225
1351,13510,0.018252
1352,13520,0.018279
1353,13530,0.0183061
1354,13540,0.0183332
1355,13550,0.0183603
1356,13560,0.0183874
1357,13570,0.0184145
1358,13580,0.0184416
1359,13590,0.0184688
1360,13600,0.018496
1361,13610,0.0185232
1362,13620,0.0185504
1363,13630,0.0185777
1364,13640,0.018605
1365,13650,0.0186322
1366,13660,0.0186596
1367,13670,0.0186869
1368,13680,0.0187142
1369,13690,0.0187416
1370,13700,0.018769
1371,13710,0.0187964
1372,13720,0.0188238
1373,13730,0.0188513
1374,13740,0.0188788
1375,13750,0.0189062
1376,13760,0.0189338
1377,13770,0.0189613
1378,13780,0.0189888
1379,13790,0.0190164
1380,13800,0.019044
1381,13810,0.0190716
1382,13820,0.0190992
1383,13830,0.0191269
1384,13840,0.0191546
1385,13850,0.0191823
1386,13860,0.01921
1387,13870,0.0192377
1388,13880,0.0192654
1389,13890,0.0192932
1390,13900,0.019321
1391,13910,0.0193488
1392,13920,0.0193766
1393,13930,0.0194045
1394,13940,0.0194324
1395,13950,0.0194603
1396,13960,0.0194882
1397,13970,0.0195161
1398,13980,0.019544
1399,13990,0.019572
1400,14000,0.0196
1401,14010,0.019628
1402,14020,0.019656
1403,14030,0.0196841
1404,14040,0.0197122
1405,14050,0.0197403
1406,14060,0.0197684
1407,14070,0.0197965
1408,14080,0.0198246
1409,14090,0.0198528
1410,14100,0.019881
1411,14110,0.0199092
1412,14120,0.0199374
1413,14130,0.0199657
1414,14140,0.019994
1415,14150,0.0200223
1416,14160,0.0200506
1417,14170,0.0200789
1418,14180,0.0201072
1419,14190,0.0201356
1420,14200,0.020164
1421,14210,0.0201924
1422,14220,0.0202208
1423,14230,0.0202493
1424,14240,0.0202778
1425,14250,0.0203063
1426,14260,0.0203348
1427,14270,0.0203633
1428,14280,0.0203918
1429,14290,0.0204204
1430,14300,0.020449
1431,14310,0.0204776
1432,14320,0.0205062
1433,14330,0.0205349
1434,14340,0.0205636
1435,14350,0.0205922
1436,14360,0.020621
1437,14370,0.0206497
1438,14380,0.0206784
1439,14390,0.0207072
1440,14400,0.020736
1441,14410,0.0207648
1442,14420,0.0207936
1443,14430,0.0208225
1444,14440,0.0208514
1445,14450,0.0208802
1446,14460,0.0209092
1447,14470,0.0209381
1448,14480,0.020967
1449,14490,0.020996
1450,14500,0.021025
1451,14510,0.021054
1452,14520,0.021083
1453,14530,0.0211121
1454,14540,0.0211412
1455,14550,0.0211703
1456,14560,0.0211994
1457,14570,0.0212285
1458,14580,0.0212576
1459,14590,0.0212868
1460,14600,0.021316
1461,14610,0.0213452
1462,14620,0.0213744
1463,14630,0.0214037
1464,14640,0.021433
1465,14650,0.0214623
1466,14660,0.0214916
1467,14670,0.0215209
1468,14680,0.0215502
1469,14690,0.0215796
1470,14700,0.021609
1471,14710,0.0216384
1472,14720,0.0216678
1473,14730,0.0216973
1474,14740,0.0217268
1475,14750,0.0217563
1476,14760,0.0217858
1477,14770,0.0218153
1478,14780,0.0218448
1479,14790,0.0218744
1480,14800,0.021904
1481,14810,0.0219336
1482,14820,0.0219632
1483,14830,0.0219929
1484,14840,0.0220226
1485,14850,0.0220522
1486,14860,0.022082
1487,14870,0.0221117
1488,14880,0.0221414
1489,14890,0.0221712
1490,14900,0.022201
1491,14910,0.0222308
1492,14920,0.0222606
1493,14930,0.0222905
1494,14940,0.0223204
1495,14950,0.0223503
1496,14960,0.0223802
1497,14970,0.0224101
1498,14980,0.02244
1499,14990,0.02247
1500,15000,0.0225
1501,15010,0.02253
1502,15020,0.02256
1503,15030,0.0225901
1504,15040,0.0226202
1505,15050,0.0226503
1506,15060,0.0226804
1507,15070,0.0227105
1508,15080,0.0227406
1509,15090,0.0227708
1510,15100,0.022801
1511,15110,0.0228312
1512,15120,0.0228614
1513,15130,0.0228917
1514,15140,0.022922
1515,15150,0.0229523
1516,15160,0.0229826
1517,15170,0.0230129
1518,15180,0.0230432
1519,15190,0.0230736
1520,15200,0.023104
1521,15210,0.0231344
1522,15220,0.0231648
1523,15230,0.0231953
1524,15240,0.0232258
1525,15250,0.0232562
1526,15260,0.0232868
1527,15270,0.0233173
1528,15280,0.0233478
1529,15290,0.0233784
1530,15300,0.023409
1531,15310,0.0234396
1532,15320,0.0234702
1533,15330,0.0235009
1534,15340,0.0235316
1535,15350,0.0235622
1536,15360,0.023593
1537,15370,0.0236237
1538,15380,0.0236544
1539,15390,0.0236852
1540,15400,0.023716
1541,15410,0.0237468
1542,15420,0.0237776
1543,15430,0.0238085
1544,15440,0.0238394
1545,15450,0.0238702
1546,15460,0.0239012
1547,15470,0.0239321
1548,15480,0.023963
1549,15490,0.023994
1550,15500,0.024025
1551,15510,0.024056
1552,15520,0.024087
1553,15530,0.0241181
1554,15540,0.0241492
1555,15550,0.0241803
1556,15560,0.0242114
1557,15570,0.0242425
1558,15580,0.0242736
1559,15590,0.0243048
1560,15600,0.024336
1561,15610,0.0243672
1562,15620,0.0243984
1563,15630,0.0244297
1564,15640,0.024461
1565,15650,0.0244923
1566,15660,0.0245236
1567,15670,0.0245549
1568,15680,0.0245862
1569,15690,0.0246176
1570,15700,0.024649
1571,15710,0.0246804
1572,15720,0.0247118
1573,15730,0.0247433
1574,15740,0.0247748
1575,15750,0.0248063
1576,15760,0.0248378
1577,15770,0.0248693
1578,15780,0.0249008
1579,15790,0.0249324
1580,15800,0.024964
1581,15810,0.0249956
1582,15820,0.0250272
1583,15830,0.0250589
1584,15840,0.0250906
1585,15850,0.0251223
1586,15860,0.025154
1587,15870,0.0251857
1588,15880,0.0252174
1589,15890,0.0252492
1590,15900,0.025281
1591,15910,0.0253128
1592,15920,0.0253446
1593,15930,0.0253765
1594,15940,0.0254084
1595,15950,0.0254403
1596,15960,0.0254722
1597,15970,0.0255041
1598,15980,0.025536
1599,15990,0.025568
1600,16000,0.0256
1601,16010,0.025632
1602,16020,0.025664
1603,16030,0.0256961
1604,16040,0.0257282
1605,16050,0.0257603
1606,16060,0.0257924
1607,16070,0.0258245
1608,16080,0.0258566
1609,16090,0.0258888
1610,16100,0.025921
1611,16110,0.0259532
1612,16120,0.0259854
1613,16130,0.0260177
1614,16140,0.02605
1615,16150,0.0260823
1616,16160,0.0261146
1617,16170,0.0261469
1618,16180,0.0261792
1619,16190,0.0262116
1620,16200,0.026244
1621,16210,0.0262764
1622,16220,0.0263088
1623,16230,0.0263413
1624,16240,0.0263738
1625,16250,0.0264062
1626,16260,0.0264388
1627,16270,0.0264713
1628,16280,0.0265038
1629,16290,0.0265364
1630,16300,0.026569
1631,16310,0.0266016
1632,16320,0.0266342
1633,16330,0.0266669
1634,16340,0.0266996
1635,16350,0.0267322
1636,16360,0.026765
1637,16370,0.0267977
1638,16380,0.0268304
1639,16390,0.0268632
1640,16400,0.026896
1641,16410,0.0269288
1642,16420,0.0269616
1643,16430,0.0269945
1644,16440,0.0270274
1645,16450,0.0270603
1646,16460,0.0270932
1647,16470,0.0271261
1648,16480,0.027159
1649,16490,0.027192
1650,16500,0.027225
1651,16510,0.027258
1652,16520,0.027291
1653,16530,0.0273241
1654,16540,0.0273572
1655,16550,0.0273903
1656,16560,0.0274234
1657,16570,0.0274565
1658,16580,0.0274896
1659,16590,0.0275228
1660,16600,0.027556
1661,16610,0.0275892
1662,16620,0.0276224
1663,16630,0.0276557
1664,16640,0.027689
1665,16650,0.0277223
1666,16660,0.0277556
1667,16670,0.0277889
1668,16680,0.0278222
1669,16690,0.0278556
1670,16700,0.027889
1671,16710,0.0279224
1672,16720,0.0279558
1673,16730,0.0279893
1674,16740,0.0280228
1675,16750,0.0280563
1676,16760,0.0280898
1677,16770,0.0281233
1678,16780,0.0281568
1679,16790,0.0281904
1680,16800,0.028224
1681,16810,0.0282576
1682,16820,0.0282912
1683,16830,0.0283249
1684,16840,0.0283586
1685,16850,0.0283923
1686,16860,0.028426
1687,16870,0.0284597
1688,16880,0.0284934
1689,16890,0.0285272
1690,16900,0.028561
1691,16910,0.0285948
1692,16920,0.0286286
1693,16930,0.0286625
1694,16940,0.0286964
1695,16950,0.0287303
1696,16960,0.0287642
1697,16970,0.0287981
1698,16980,0.028832
1699,16990,0.028866
1700,17000,0.0289
1701,17010,0.028934
1702,17020,0.028968
1703,17030,0.0290021
1704,17040,0.0290362
1705,17050,0.0290703
1706,17060,0.0291044
1707,17070,0.0291385
1708,17080,0.0291726
1709,17090,0.0292068
1710,17100,0.029241
1711,17110,0.0292752
1712,17120,0.0293094
1713,17130,0.0293437
1714,17140,0.029378
1715,17150,0.0294123
1716,17160,0.0294466
1717,17170,0.0294809
1718,17180,0.0295152
1719,17190,0.0295496
1720,17200,0.029584
1721,17210,0.0296184
1722,17220,0.0296528
1723,17230,0.0296873
1724,17240,0.0297218
1725,17250,0.0297563
1726,17260,0.0297908
1727,17270,0.0298253
1728,17280,0.0298598
1729,17290,0.0298944
1730,17300,0.029929
1731,17310,0.0299636
1732,17320,0.0299982
1733,17330,0.0300329
1734,17340,0.0300676
1735,17350,0.0301023
1736,17360,0.030137
1737,17370,0.0301717
1738,17380,0.0302064
1739,17390,0.0302412
1740,17400,0.030276
1741,17410,0.0303108
1742,17420,0.0303456
1743,17430,0.0303805
1744,17440,0.0304154
1745,17450,0.0304503
1746,17460,0.0304852
1747,17470,0.0305201
1748,17480,0.030555
1749,17490,0.03059
1750,17500,0.030625
1751,17510,0.03066
1752,17520,0.030695
1753,17530,0.0307301
1754,17540,0.0307652
1755,17550,0.0308003
1756,17560,0.0308354
1757,17570,0.0308705
1758,17580,0.0309056
1759,17590,0.0309408
1760,17600,0.030976
1761,17610,0.0310112
1762,17620,0.0310464
1763,17630,0.0310817
1764,17640,0.031117
1765,17650,0.0311522
1766,17660,0.0311876
1767,17670,0.0312229
1768,17680,0.0312582
1769,17690,0.0312936
1770,17700,0.031329
1771,17710,0.0313644
1772,17720,0.0313998
1773,17730,0.0314353
1774,17740,0.0314708
1775,17750,0.0315062
1776,17760,0.0315418
1777,17770,0.0315773
1778,17780,0.0316128
1779,17790,0.0316484
1780,17800,0.031684
1781,17810,0.0317196
1782,17820,0.0317552
1783,17830,0.0317909
1784,17840,0.0318266
1785,17850,0.0318623
1786,17860,0.031898
1787,17870,0.0319337
1788,17880,0.0319694
1789,17890,0.0320052
1790,17900,0.032041
1791,17910,0.0320768
1792,17920,0.0321126
1793,17930,0.0321485
1794,17940,0.0321844
1795,17950,0.0322202
1796,17960,0.0322562
1797,17970,0.0322921
1798,17980,0.032328
1799,17990,0.032364
1800,18000,0.0324
1801,18010,0.032436
1802,18020,0.032472
1803,18030,0.0325081
1804,18040,0.0325442
1805,18050,0.0325802
1806,18060,0.0326164
1807,18070,0.0326525
1808,18080,0.0326886
1809,18090,0.0327248
1810,18100,0.032761
1811,18110,0.0327972
1812,18120,0.0328334
1813,18130,0.0328697
1814,18140,0.032906
1815,18150,0.0329422
1816,18160,0.0329786
1817,18170,0.0330149
1818,18180,0.0330512
1819,18190,0.0330876
1820,18200,0.033124
1821,18210,0.0331604
1822,18220,0.0331968
1823,18230,0.0332333
1824,18240,0.0332698
1825,18250,0.0333063
1826,18260,0.0333428
1827,18270,0.0333793
1828,18280,0.0334158
1829,18290,0.0334524
1830,18300,0.033489
1831,18310,0.0335256
1832,18320,0.0335622
1833,18330,0.0335989
1834,18340,0.0336356
1835,18350,0.0336723
1836,18360,0.033709
1837,18370,0.0337457
1838,18380,0.0337824
1839,18390,0.0338192
1840,18400,0.033856
1841,18410,0.0338928
1842,18420,0.0339296
1843,18430,0.0339665
1844,18440,0.0340034
1845,18450,0.0340403
1846,18460,0.0340772
1847,18470,0.0341141
1848,18480,0.034151
1849,18490,0.034188
1850,18500,0.034225
1851,18510,0.034262
1852,18520,0.034299
1853,18530,0.0343361
1854,18540,0.0343732
1855,18550,0.0344103
1856,18560,0.0344474
1857,18570,0.0344845
1858,18580,0.0345216
1859,18590,0.0345588
1860,18600,0.034596
1861,18610,0.0346332
1862,18620,0.0346704
1863,18630,0.0347077
1864,18640,0.034745
1865,18650,0.0347823
1866,18660,0.0348196
1867,18670,0.0348569
1868,18680,0.0348942
1869,18690,0.0349316
1870,18700,0.034969
1871,18710,0.0350064
1872,18720,0.0350438
1873,18730,0.0350813
1874,18740,0.0351188
1875,18750,0.0351562
1876,18760,0.0351938
1877,18770,0.0352313
1878,18780,0.0352688
1879,18790,0.0353064
1880,18800,0.035344
1881,18810,0.0353816
1882,18820,0.0354192
1883,18830,0.0354569
1884,18840,0.0354946
1885,18850,0.0355323
1886,18860,0.03557
1887,18870,0.0356077
1888,18880,0.0356454
1889,18890,0.0356832
1890,18900,0.035721
1891,18910,0.0357588
1892,18920,0.0357966
1893,18930,0.0358345
1894,18940,0.0358724
1895,18950,0.0359102
1896,18960,0.0359482
1897,18970,0.0359861
1898,18980,0.036024
1899,18990,0.036062
1900,19000,0.0361
1901,19010,0.036138
1902,19020,0.036176
1903,19030,0.0362141
1904,19040,0.0362522
1905,19050,0.0362903
1906,19060,0.0363284
1907,19070,0.0363665
1908,19080,0.0364046
1909,19090,0.0364428
1910,19100,0.036481
1911,19110,0.0365192
1912,19120,0.0365574
1913,19130,0.0365957
1914,19140,0.036634
1915,19150,0.0366723
1916,19160,0.0367106
1917,19170,0.0367489
1918,19180,0.0367872
1919,19190,0.0368256
1920,19200,0.036864
1921,19210,0.0369024
1922,19220,0.0369408
1923,19230,0.0369793
1924,19240,0.0370178
1925,19250,0.0370562
1926,19260,0.0370948
1927,19270,0.0371333
1928,19280,0.0371718
1929,19290,0.0372104
1930,19300,0.037249
1931,19310,0.0372876
1932,19320,0.0373262
1933,19330,0.0373649
1934,19340,0.0374036
1935,19350,0.0374423
1936,19360,0.037481
1937,19370,0.0375197
1938,19380,0.0375584
1939,19390,0.0375972
1940,19400,0.037636
1941,19410,0.0376748
1942,19420,0.0377136
1943,19430,0.0377525
1944,19440,0.0377914
1945,19450,0.0378303
1946,19460,0.0378692
1947,19470,0.0379081
1948,19480,0.037947
1949,19490,0.037986
1950,19500,0.038025
1951,19510,0.038064
1952,19520,0.038103
1953,19530,0.0381421
1954,19540,0.0381812
1955,19550,0.0382203
1956,19560,0.0382594
1957,19570,0.0382985
1958,19580,0.0383376
1959,19590,0.0383768
1960,19600,0.038416
1961,19610,0.0384552
1962,19620,0.0384944
1963,19630,0.0385337
1964,19640,0.038573
1965,19650,0.0386123
1966,19660,0.0386516
1967,19670,0.0386909
1968,19680,0.0387302
1969,19690,0.0387696
1970,19700,0.038809
1971,19710,0.0388484
1972,19720,0.0388878
1973,19730,0.0389273
1974,19740,0.0389668
1975,19750,0.0390062
1976,19760,0.0390458
1977,19770,0.0390853
1978,19780,0.0391248
1979,19790,0.0391644
1980,19800,0.039204
1981,19810,0.0392436
1982,19820,0.0392832
1983,19830,0.0393229
1984,19840,0.0393626
1985,19850,0.0394022
1986,19860,0.039442
1987,19870,0.0394817
1988,19880,0.0395214
1989,19890,0.0395612
1990,19900,0.039601
1991,19910,0.0396408
1992,19920,0.0396806
1993,19930,0.0397205
1994,19940,0.0397604
1995,19950,0.0398003
1996,19960,0.0398402
1997,19970,0.0398801
1998,19980,0.03992
1999,19990,0.03996
2000,20000,0.04
2001,20010,0.04004
2002,20020,0.04008
2003,20030,0.0401201
2004,20040,0.0401602
2005,20050,0.0402002
2006,20060,0.0402404
2007,20070,0.0402805
2008,20080,0.0403206
2009,20090,0.0403608
2010,20100,0.040401
2011,20110,0.0404412
2012,20120,0.0404814
2013,20130,0.0405217
2014,20140,0.040562
2015,20150,0.0406022
2016,20160,0.0406426
2017,20170,0.0406829
2018,20180,0.0407232
2019,20190,0.0407636
2020,20200,0.040804
2021,20210,0.0408444
2022,20220,0.0408848
2023,20230,0.0409253
2024,20240,0.0409658
2025,20250,0.0410063
2026,20260,0.0410468
2027,20270,0.0410873
2028,20280,0.0411278
2029,20290,0.0411684
2030,20300,0.041209
2031,20310,0.0412496
2032,20320,0.0412902
2033,20330,0.0413309
2034,20340,0.0413716
2035,20350,0.0414122
2036,20360,0.041453
2037,20370,0.0414937
2038,20380,0.0415344
2039,20390,0.0415752
2040,20400,0.041616
2041,20410,0.0416568
2042,20420,0.0416976
2043,20430,0.0417385
2044,20440,0.0417794
2045,20450,0.0418203
2046,20460,0.0418612
2047,20470,0.0419021
2048,20480,0.041943
2049,20490,0.041984
2050,20500,0.042025
2051,20510,0.042066
2052,20520,0.042107
2053,20530,0.0421481
2054,20540,0.0421892
2055,20550,0.0422303
2056,20560,0.0422714
2057,20570,0.0423125
2058,20580,0.0423536
2059,20590,0.0423948
2060,20600,0.042436
2061,20610,0.0424772
2062,20620,0.0425184
2063,20630,0.0425597
2064,20640,0.042601
2065,20650,0.0426422
2066,20660,0.0426836
2067,20670,0.0427249
2068,20680,0.0427662
2069,20690,0.0428076
2070,20700,0.042849
2071,20710,0.0428904
2072,20720,0.0429318
2073,20730,0.0429733
2074,20740,0.0430148
2075,20750,0.0430563
2076,20760,0.0430978
2077,20770,0.0431393
2078,20780,0.0431808
2079,20790,0.0432224
2080,20800,0.043264
2081,20810,0.0433056
2082,20820,0.0433472
2083,20830,0.0433889
2084,20840,0.0434306
2085,20850,0.0434723
2086,20860,0.043514
2087,20870,0.0435557
2088,20880,0.0435974
2089,20890,0.0436392
2090,20900,0.043681
2091,20910,0.0437228
2092,20920,0.0437646
2093,20930,0.0438065
2094,20940,0.0438484
2095,20950,0.0438902
2096,20960,0.0439322
2097,20970,0.0439741
2098,20980,0.044016
2099,20990,0.044058
2100,21000,0.0441
2101,21010,0.044142
2102,21020,0.044184
2103,21030,0.0442261
2104,21040,0.0442682
2105,21050,0.0443103
2106,21060,0.0443524
2107,21070,0.0443945
2108,21080,0.0444366
2109,21090,0.0444788
2110,21100,0.044521
2111,21110,0.0445632
2112,21120,0.0446054
2113,21130,0.0446477
2114,21140,0.04469
2115,21150,0.0447323
2116,21160,0.0447746
2117,21170,0.0448169
2118,21180,0.0448592
2119,21190,0.0449016
2120,21200,0.044944
2121,21210,0.0449864
2122,21220,0.0450288
2123,21230,0.0450713
2124,21240,0.0451138
2125,21250,0.0451563
2126,21260,0.0451988
2127,21270,0.0452413
2128,21280,0.0452838
2129,21290,0.0453264
2130,21300,0.045369
2131,21310,0.0454116
2132,21320,0.0454542
2133,21330,0.0454969
2134,21340,0.0455396
2135,21350,0.0455822
2136,21360,0.045625
2137,21370,0.0456677
2138,21380,0.0457104
2139,21390,0.0457532
2140,21400,0.045796
2141,21410,0.0458388
2142,21420,0.0458816
2143,21430,0.0459245
2144,21440,0.0459674
2145,21450,0.0460103
2146,21460,0.0460532
2147,21470,0.0460961
2148,21480,0.046139
2149,21490,0.046182
2150,21500,0.046225
2151,21510,0.046268
2152,21520,0.046311
2153,21530,0.0463541
2154,21540,0.0463972
2155,21550,0.0464403
2156,21560,0.0464834
2157,21570,0.0465265
2158,21580,0.0465696
2159,21590,0.0466128
2160,21600,0.046656
2161,21610,0.0466992
2162,21620,0.0467424
2163,21630,0.0467857
2164,21640,0.046829
2165,21650,0.0468723
2166,21660,0.0469156
2167,21670,0.0469589
2168,21680,0.0470022
2169,21690,0.0470456
2170,21700,0.047089
2171,21710,0.0471324
2172,21720,0.0471758
2173,21730,0.0472193
2174,21740,0.0472628
2175,21750,0.0473063
2176,21760,0.0473498
2177,21770,0.0473933
2178,21780,0.0474368
2179,21790,0.0474804
2180,21800,0.047524
2181,21810,0.0475676
2182,21820,0.0476112
2183,21830,0.0476549
2184,21840,0.0476986
2185,21850,0.0477422
2186,21860,0.047786
2187,21870,0.0478297
2188,21880,0.0478734
2189,21890,0.0479172
2190,21900,0.047961
2191,21910,0.0480048
2192,21920,0.0480486
2193,21930,0.0480925
2194,21940,0.0481364
2195,21950,0.0481803
2196,21960,0.0482242
2197,21970,0.0482681
2198,21980,0.048312
2199,21990,0.048356
2200,22000,0.0484
2201,22010,0.048444
2202,22020,0.048488
2203,22030,0.0485321
2204,22040,0.0485762
2205,22050,0.0486203
2206,22060,0.0486644
2207,22070,0.0487085
2208,22080,0.0487526
2209,22090,0.0487968
2210,22100,0.048841
2211,22110,0.0488852
2212,22120,0.0489294
2213,22130,0.0489737
2214,22140,0.049018
2215,22150,0.0490623
2216,22160,0.0491066
2217,22170,0.0491509
2218,22180,0.0491952
2219,22190,0.0492396
2220,22200,0.049284
2221,22210,0.0493284
2222,22220,0.0493728
2223,22230,0.0494173
2224,22240,0.0494618
2225,22250,0.0495063
2226,22260,0.0495508
2227,22270,0.0495953
2228,22280,0.0496398
2229,22290,0.0496844
2230,22300,0.049729
2231,22310,0.0497736
2232,22320,0.0498182
2233,22330,0.0498629
