n,nochange,change
6822,2266,4626
6823,2266,4627
6824,2266,4628
6825,2267,4628
6826,2267,4629
6827,2267,4630
6828,2267,4631
6829,2267,4632
6830,2268,4633
6831,2268,4634
6832,2268,4635
6833,2268,4635
6834,2269,4636
6835,2269,4636
6836,2269,4637
6837,2270,4637
6838,2271,4638
6839,2271,4639
6840,2271,4640
6841,2271,4641
6842,2272,4642
6843,2273,4643
6844,2273,4644
6845,2274,4645
6846,2275,4646
6847,2275,4647
6848,2276,4648
6849,2276,4649
6850,2276,4649
6851,2276,4649
6852,2277,4649
6853,2277,4650
6854,2277,4650
6855,2277,4651
6856,2277,4652
6857,2278,4652
6858,2279,4652
6859,2280,4653
6860,2280,4654
6861,2280,4655
6862,2280,4655
6863,2280,4656
6864,2280,4657
6865,2280,4657
6866,2281,4658
6867,2282,4659
6868,2282,4659
6869,2282,4659
6870,2282,4659
6871,2282,4660
6872,2282,4661
6873,2282,4661
6874,2282,4662
6875,2282,4662
6876,2282,4662
6877,2282,4663
6878,2282,4664
6879,2282,4665
6880,2282,4666
6881,2282,4667
6882,2282,4668
6883,2282,4669
6884,2282,4670
6885,2282,4671
6886,2282,4672
6887,2282,4672
6888,2283,4673
6889,2283,4674
6890,2283,4675
6891,2283,4676
6892,2284,4676
6893,2284,4677
6894,2284,4678
6895,2284,4679
6896,2284,4680
6897,2284,4681
6898,2284,4682
6899,2284,4683
6900,2285,4683
6901,2285,4684
6902,2286,4685
6903,2287,4685
6904,2287,4686
6905,2287,4687
6906,2287,4688
6907,2287,4689
6908,2288,4690
6909,2289,4691
6910,2289,4692
6911,2290,4693
6912,2290,4694
6913,2290,4694
6914,2290,4695
6915,2291,4696
6916,2292,4697
6917,2293,4697
6918,2293,4697
6919,2294,4698
6920,2294,4699
6921,2294,4699
6922,2295,4699
6923,2295,4700
6924,2295,4700
6925,2296,4701
6926,2296,4701
6927,2296,4702
6928,2296,4703
6929,2297,4704
6930,2298,4705
6931,2298,4706
6932,2299,4707
6933,2299,4708
6934,2299,4709
6935,2299,4710
6936,2300,4710
6937,2300,4711
6938,2301,4712
6939,2301,4713
6940,2301,4713
6941,2301,4713
6942,2301,4713
6943,2301,4713
6944,2301,4714
6945,2301,4715
6946,2301,4716
6947,2301,4717
6948,2302,4717
6949,2302,4718
6950,2302,4719
6951,2302,4720
6952,2302,4721
6953,2302,4721
6954,2303,4722
6955,2303,4722
6956,2303,4723
6957,2303,4724
6958,2303,4724
6959,2304,4725
6960,2304,4726
6961,2304,4726
6962,2304,4727
6963,2304,4728
6964,2304,4729
6965,2304,4729
6966,2304,4730
6967,2304,4730
6968,2304,4731
6969,2304,4732
6970,2304,4732
6971,2305,4732
6972,2306,4733
6973,2306,4734
6974,2306,4735
6975,2306,4736
6976,2306,4736
6977,2306,4737
6978,2306,4738
6979,2306,4739
6980,2306,4739
6981,2307,4740
6982,2307,4740
6983,2307,4741
6984,2307,4742
6985,2308,4743
6986,2309,4744
6987,2309,4745
6988,2309,4746
6989,2310,4747
6990,2310,4747
6991,2310,4748
6992,2310,4749
6993,2310,4750
6994,2310,4751
6995,2310,4752
6996,2310,4753
6997,2310,4753
6998,2310,4754
6999,2311,4755
7000,2311,4756
7001,2312,4756
7002,2313,4756
7003,2313,4756
7004,2313,4757
7005,2313,4757
7006,2313,4758
7007,2314,4758
7008,2314,4758
7009,2315,4759
7010,2315,4760
7011,2316,4761
7012,2316,4762
7013,2316,4762
7014,2316,4763
7015,2316,4764
7016,2317,4765
7017,2317,4766
7018,2317,4767
7019,2317,4767
7020,2317,4767
7021,2317,4768
7022,2318,4769
7023,2319,4770
7024,2319,4770
7025,2319,4770
7026,2320,4771
7027,2320,4772
7028,2320,4772
7029,2320,4773
7030,2320,4774
7031,2321,4774
7032,2322,4775
7033,2323,4775
7034,2323,4776
7035,2323,4776
7036,2323,4776
7037,2324,4777
7038,2324,4778
7039,2325,4779
7040,2325,4780
7041,2325,4781
7042,2325,4782
7043,2325,4783
7044,2326,4784
7045,2327,4784
7046,2327,4784
7047,2328,4784
7048,2328,4785
7049,2329,4785
7050,2330,4785
7051,2331,4785
7052,2332,4786
7053,2333,4787
7054,2333,4788
7055,2334,4789
7056,2334,4790
7057,2334,4791
7058,2334,4792
7059,2334,4793
7060,2334,4794
7061,2335,4795
7062,2335,4795
7063,2336,4795
7064,2337,4796
7065,2337,4796
7066,2338,4796
7067,2338,4797
7068,2338,4797
7069,2338,4798
7070,2338,4798
7071,2338,4799
7072,2338,4800
7073,2338,4800
7074,2338,4801
7075,2338,4801
7076,2339,4802
7077,2340,4802
7078,2340,4802
7079,2341,4802
7080,2341,4803
7081,2342,4803
7082,2342,4803
7083,2342,4804
7084,2342,4804
7085,2343,4804
7086,2343,4805
7087,2343,4805
7088,2343,4806
7089,2343,4807
7090,2344,4808
7091,2344,4808
7092,2344,4809
7093,2345,4809
7094,2345,4810
7095,2345,4810
7096,2346,4811
7097,2346,4812
7098,2346,4813
7099,2346,4814
7100,2346,4814
7101,2346,4815
7102,2346,4816
7103,2346,4816
7104,2346,4817
7105,2347,4817
7106,2347,4817
7107,2347,4817
7108,2347,4818
7109,2348,4819
7110,2348,4819
7111,2349,4820
7112,2349,4820
7113,2349,4820
7114,2349,4821
7115,2349,4822
7116,2349,4823
7117,2349,4824
7118,2349,4825
7119,2350,4826
7120,2351,4827
7121,2351,4827
7122,2352,4828
7123,2352,4829
7124,2352,4830
7125,2352,4831
7126,2353,4831
7127,2353,4832
7128,2354,4833
7129,2354,4833
7130,2354,4834
7131,2354,4835
7132,2354,4836
7133,2355,4837
7134,2355,4837
7135,2355,4838
7136,2355,4839
7137,2356,4839
7138,2357,4839
7139,2357,4839
7140,2357,4840
7141,2357,4841
7142,2358,4842
7143,2358,4843
7144,2359,4844
7145,2360,4845
7146,2360,4846
7147,2360,4847
7148,2361,4847
7149,2361,4848
7150,2362,4849
7151,2362,4849
7152,2362,4850
7153,2362,4851
7154,2363,4851
7155,2363,4851
7156,2364,4851
7157,2364,4851
7158,2364,4851
7159,2364,4852
7160,2364,4852
7161,2365,4853
7162,2365,4853
7163,2365,4853
7164,2366,4854
7165,2366,4854
7166,2366,4855
7167,2366,4856
7168,2366,4857
7169,2366,4858
7170,2366,4859
7171,2366,4860
7172,2367,4861
7173,2368,4861
7174,2368,4861
7175,2369,4862
7176,2369,4863
7177,2369,4863
7178,2370,4863
7179,2371,4864
7180,2371,4864
7181,2371,4865
7182,2372,4866
7183,2372,4867
7184,2372,4867
7185,2372,4868
7186,2372,4869
7187,2372,4870
7188,2373,4871
7189,2373,4872
7190,2374,4873
7191,2375,4873
7192,2376,4874
7193,2377,4874
7194,2378,4874
7195,2379,4874
7196,2379,4875
7197,2380,4875
7198,2381,4876
7199,2381,4877
7200,2382,4878
7201,2383,4879
7202,2383,4880
7203,2384,4880
7204,2384,4881
7205,2385,4881
7206,2385,4882
7207,2385,4882
7208,2385,4882
7209,2385,4882
7210,2385,4883
7211,2385,4884
7212,2385,4885
7213,2385,4886
7214,2385,4887
7215,2385,4888
7216,2386,4888
7217,2387,4889
7218,2388,4889
7219,2389,4890
7220,2389,4891
7221,2389,4891
7222,2389,4892
7223,2389,4893
7224,2389,4894
7225,2390,4895
7226,2390,4895
7227,2391,4895
7228,2391,4896
7229,2392,4897
7230,2393,4897
7231,2393,4898
7232,2393,4899
7233,2393,4900
7234,2394,4900
7235,2395,4901
7236,2395,4902
7237,2395,4903
7238,2396,4904
7239,2397,4905
7240,2397,4906
7241,2397,4907
7242,2397,4907
7243,2397,4907
7244,2397,4907
7245,2398,4908
7246,2398,4908
7247,2398,4908
7248,2398,4909
7249,2399,4909
7250,2400,4909
7251,2401,4909
7252,2402,4910
7253,2402,4911
7254,2403,4911
7255,2403,4911
7256,2403,4911
7257,2403,4912
7258,2404,4913
7259,2405,4914
7260,2405,4914
7261,2405,4914
7262,2405,4914
7263,2405,4914
7264,2406,4914
7265,2406,4915
7266,2407,4916
7267,2408,4917
7268,2409,4918
7269,2409,4918
7270,2410,4918
7271,2410,4918
7272,2410,4918
7273,2410,4919
7274,2411,4920
7275,2411,4921
7276,2411,4922
7277,2411,4923
7278,2411,4924
7279,2412,4925
7280,2412,4926
7281,2412,4926
7282,2412,4927
7283,2412,4928
7284,2412,4928
7285,2412,4929
7286,2412,4930
7287,2412,4931
7288,2412,4932
7289,2412,4933
7290,2412,4934
7291,2412,4935
7292,2412,4936
7293,2412,4937
7294,2412,4937
7295,2413,4938
7296,2413,4939
7297,2413,4940
7298,2413,4941
7299,2414,4942
7300,2415,4943
7301,2415,4944
7302,2415,4944
7303,2416,4945
7304,2416,4946
7305,2416,4946
7306,2416,4946
7307,2417,4946
7308,2418,4947
7309,2418,4947
7310,2419,4948
7311,2420,4949
7312,2421,4950
7313,2422,4950
7314,2423,4951
7315,2423,4951
7316,2424,4951
7317,2425,4952
7318,2425,4953
7319,2425,4953
7320,2425,4953
7321,2425,4954
7322,2425,4954
7323,2425,4955
7324,2426,4956
7325,2426,4957
7326,2427,4958
7327,2427,4959
7328,2428,4960
7329,2428,4960
7330,2428,4961
7331,2428,4962
7332,2429,4962
7333,2429,4962
7334,2430,4962
7335,2430,4962
7336,2431,4962
7337,2431,4962
7338,2431,4963
7339,2431,4964
7340,2431,4965
7341,2431,4965
7342,2431,4965
7343,2431,4965
7344,2432,4966
7345,2432,4967
7346,2433,4968
7347,2434,4969
7348,2435,4970
7349,2436,4971
7350,2436,4972
7351,2436,4973
7352,2436,4974
7353,2436,4975
7354,2436,4976
7355,2436,4976
7356,2436,4976
7357,2437,4977
7358,2437,4978
7359,2437,4978
7360,2437,4978
7361,2437,4978
7362,2437,4979
7363,2437,4979
7364,2437,4980
7365,2438,4981
7366,2438,4982
7367,2438,4983
7368,2438,4984
7369,2438,4985
7370,2439,4986
7371,2440,4987
7372,2440,4988
7373,2441,4989
7374,2441,4989
7375,2441,4990
7376,2441,4991
7377,2442,4992
7378,2442,4992
7379,2443,4993
7380,2443,4994
7381,2444,4995
7382,2444,4996
7383,2444,4997
7384,2444,4997
7385,2444,4998
7386,2444,4998
7387,2444,4999
7388,2445,5000
7389,2446,5001
7390,2446,5002
7391,2446,5003
7392,2446,5004
7393,2446,5005
7394,2446,5006
7395,2446,5006
7396,2446,5006
7397,2446,5006
7398,2446,5007
7399,2446,5008
7400,2447,5009
7401,2447,5009
7402,2447,5009
7403,2447,5010
7404,2447,5011
7405,2448,5012
7406,2448,5013
7407,2449,5013
7408,2449,5013
7409,2449,5014
7410,2450,5015
7411,2450,5016
7412,2450,5017
7413,2450,5018
7414,2450,5019
7415,2450,5020
7416,2450,5021
7417,2450,5021
7418,2451,5022
7419,2451,5023
7420,2451,5024
7421,2452,5025
7422,2453,5026
7423,2453,5026
7424,2454,5027
7425,2455,5028
7426,2455,5029
7427,2455,5029
7428,2456,5030
7429,2456,5031
7430,2456,5032
7431,2457,5032
7432,2457,5033
7433,2457,5033
7434,2457,5034
7435,2458,5035
7436,2458,5036
7437,2458,5036
7438,2458,5036
7439,2458,5037
7440,2458,5038
7441,2458,5038
7442,2459,5039
7443,2460,5040
7444,2461,5041
7445,2462,5041
7446,2462,5041
7447,2463,5042
7448,2464,5043
7449,2465,5044
7450,2465,5045
7451,2465,5046
7452,2465,5047
7453,2465,5048
7454,2465,5048
7455,2465,5048
7456,2466,5049
7457,2466,5050
7458,2466,5050
7459,2466,5051
7460,2466,5052
7461,2466,5052
7462,2467,5052
7463,2467,5053
7464,2468,5054
7465,2469,5055
7466,2469,5056
7467,2470,5057
7468,2470,5058
7469,2471,5059
7470,2471,5060
7471,2472,5060
7472,2472,5061
7473,2473,5062
7474,2473,5063
7475,2474,5064
7476,2474,5064
7477,2474,5065
7478,2475,5066
7479,2476,5067
7480,2476,5068
7481,2476,5069
7482,2476,5070
7483,2476,5070
7484,2476,5070
7485,2476,5070
7486,2477,5071
7487,2478,5072
7488,2478,5073
7489,2478,5074
7490,2478,5075
7491,2478,5076
7492,2478,5076
7493,2478,5076
7494,2478,5077
7495,2478,5078
7496,2479,5079
7497,2479,5080
7498,2479,5080
7499,2479,5081
7500,2479,5082
7501,2480,5083
7502,2480,5084
7503,2481,5085
7504,2481,5086
7505,2481,5087
7506,2481,5087
7507,2481,5088
7508,2482,5089
7509,2482,5089
7510,2483,5090
7511,2483,5091
7512,2483,5092
7513,2483,5093
7514,2483,5093
7515,2483,5093
7516,2484,5093
7517,2484,5094
7518,2484,5095
7519,2485,5095
7520,2486,5096
7521,2486,5096
7522,2487,5097
7523,2487,5097
7524,2487,5098
7525,2487,5099
7526,2488,5100
7527,2488,5100
7528,2488,5101
7529,2488,5102
7530,2488,5103
7531,2488,5104
7532,2488,5105
7533,2488,5105
7534,2489,5106
7535,2490,5107
7536,2490,5108
7537,2490,5108
7538,2491,5109
7539,2491,5110
7540,2491,5110
7541,2492,5110
7542,2492,5111
7543,2493,5111
7544,2494,5112
7545,2494,5113
7546,2495,5113
7547,2495,5114
7548,2495,5114
7549,2496,5114
7550,2496,5115
7551,2497,5116
7552,2498,5117
7553,2498,5117
7554,2498,5117
7555,2499,5118
7556,2499,5119
7557,2499,5120
7558,2499,5121
7559,2499,5121
7560,2499,5122
7561,2499,5123
7562,2499,5123
7563,2499,5124
7564,2499,5125
7565,2499,5125
7566,2500,5126
7567,2501,5127
7568,2502,5128
7569,2503,5129
7570,2504,5130
7571,2504,5130
7572,2504,5131
7573,2505,5132
7574,2506,5133
7575,2506,5134
7576,2506,5135
7577,2507,5136
7578,2507,5137
7579,2507,5138
7580,2507,5139
7581,2508,5139
7582,2509,5140
7583,2509,5141
7584,2509,5142
7585,2509,5143
7586,2509,5144
7587,2509,5145
7588,2510,5145
7589,2510,5145
7590,2511,5145
7591,2512,5146
7592,2512,5146
7593,2512,5147
7594,2512,5148
7595,2512,5148
7596,2512,5149
7597,2513,5150
7598,2513,5150
7599,2513,5150
7600,2514,5151
7601,2515,5152
7602,2515,5152
7603,2516,5153
7604,2516,5153
7605,2516,5154
7606,2516,5154
7607,2517,5154
7608,2517,5155
7609,2517,5156
7610,2518,5156
7611,2519,5157
7612,2519,5158
7613,2520,5158
7614,2521,5159
7615,2521,5160
7616,2521,5160
7617,2521,5161
7618,2521,5162
7619,2521,5163
7620,2521,5163
7621,2522,5163
7622,2522,5164
7623,2522,5165
7624,2522,5165
7625,2522,5166
7626,2522,5166
7627,2522,5166
7628,2522,5166
7629,2522,5166
7630,2523,5166
7631,2523,5167
7632,2523,5167
7633,2523,5168
7634,2524,5169
7635,2524,5170
7636,2524,5170
7637,2524,5171
7638,2525,5172
7639,2525,5173
7640,2526,5174
7641,2526,5175
7642,2526,5176
7643,2526,5176
7644,2526,5177
7645,2527,5177
7646,2528,5178
7647,2529,5179
7648,2529,5180
7649,2529,5181
7650,2530,5181
7651,2530,5182
7652,2530,5183
7653,2530,5183
7654,2530,5184
7655,2530,5185
7656,2530,5186
7657,2531,5187
7658,2531,5188
7659,2531,5189
7660,2531,5190
7661,2531,5191
7662,2531,5192
7663,2532,5192
7664,2532,5193
7665,2532,5193
7666,2532,5194
7667,2532,5195
7668,2533,5196
7669,2533,5197
7670,2533,5197
7671,2534,5197
7672,2534,5198
7673,2535,5199
7674,2535,5200
7675,2535,5201
7676,2535,5201
7677,2535,5202
7678,2535,5203
7679,2535,5204
7680,2535,5205
7681,2535,5206
7682,2535,5206
7683,2535,5207
7684,2536,5207
7685,2536,5207
7686,2536,5207
7687,2536,5208
7688,2537,5208
7689,2538,5209
7690,2538,5210
7691,2539,5211
7692,2539,5211
7693,2539,5211
7694,2539,5211
7695,2539,5211
7696,2540,5212
7697,2541,5213
7698,2541,5214
7699,2541,5215
7700,2541,5216
7701,2541,5217
7702,2541,5218
7703,2542,5219
7704,2542,5220
7705,2542,5220
7706,2542,5221
7707,2542,5222
7708,2542,5223
7709,2543,5224
7710,2544,5225
7711,2544,5226
7712,2545,5227
7713,2545,5227
7714,2545,5227
7715,2546,5228
7716,2546,5229
7717,2547,5230
7718,2547,5230
7719,2547,5231
7720,2548,5232
7721,2548,5233
7722,2549,5233
7723,2549,5234
7724,2549,5235
7725,2549,5235
7726,2550,5235
7727,2550,5236
7728,2550,5237
7729,2550,5238
7730,2550,5239
7731,2550,5240
7732,2550,5241
7733,2550,5242
7734,2550,5242
7735,2550,5242
7736,2550,5242
7737,2551,5243
7738,2551,5244
7739,2552,5245
7740,2553,5246
7741,2553,5247
7742,2554,5248
7743,2554,5249
7744,2554,5250
7745,2554,5251
7746,2555,5251
7747,2556,5252
7748,2557,5253
7749,2558,5254
7750,2558,5255
7751,2558,5256
7752,2559,5257
7753,2559,5258
7754,2559,5258
7755,2560,5258
7756,2560,5259
7757,2560,5260
7758,2561,5261
7759,2562,5262
7760,2562,5263
7761,2562,5264
7762,2563,5264
7763,2564,5265
7764,2564,5266
7765,2564,5267
7766,2564,5268
7767,2564,5268
7768,2564,5268
7769,2564,5268
7770,2565,5269
7771,2565,5270
7772,2565,5271
7773,2566,5271
7774,2566,5272
7775,2566,5273
7776,2566,5274
7777,2567,5274
7778,2567,5274
7779,2568,5275
7780,2569,5276
7781,2569,5277
7782,2569,5278
7783,2570,5279
7784,2570,5280
7785,2570,5281
7786,2570,5281
7787,2571,5282
7788,2572,5282
7789,2572,5282
7790,2572,5283
7791,2573,5284
7792,2573,5285
7793,2573,5286
7794,2573,5286
7795,2573,5287
7796,2573,5287
7797,2573,5288
7798,2574,5289
7799,2575,5290
7800,2575,5291
7801,2575,5292
7802,2575,5293
7803,2575,5294
7804,2575,5295
7805,2576,5296
7806,2576,5297
7807,2577,5298
7808,2578,5299
7809,2579,5300
7810,2579,5301
7811,2579,5302
7812,2579,5303
7813,2579,5304
7814,2580,5304
7815,2580,5305
7816,2580,5305
7817,2580,5306
7818,2580,5307
7819,2580,5308
7820,2581,5308
7821,2581,5308
7822,2582,5309
7823,2582,5309
7824,2583,5310
7825,2583,5310
7826,2583,5311
7827,2583,5312
7828,2583,5313
7829,2583,5313
7830,2583,5313
7831,2583,5314
7832,2583,5315
7833,2583,5316
7834,2584,5317
7835,2584,5318
7836,2585,5318
7837,2586,5319
7838,2586,5319
7839,2587,5319
7840,2587,5320
7841,2587,5321
7842,2588,5322
7843,2588,5323
7844,2588,5323
7845,2589,5324
7846,2589,5325
7847,2589,5325
7848,2589,5326
7849,2589,5327
7850,2589,5328
7851,2590,5329
7852,2590,5329
7853,2590,5329
7854,2591,5330
7855,2592,5331
7856,2592,5332
7857,2593,5333
7858,2593,5333
7859,2593,5333
7860,2593,5334
7861,2593,5334
7862,2593,5335
7863,2594,5336
7864,2595,5337
7865,2596,5338
7866,2596,5339
7867,2596,5340
7868,2596,5340
7869,2596,5341
7870,2596,5342
7871,2596,5342
7872,2597,5343
7873,2598,5343
7874,2598,5344
7875,2598,5345
7876,2598,5345
7877,2598,5345
7878,2599,5346
7879,2599,5347
7880,2599,5348
7881,2599,5349
7882,2599,5350
7883,2599,5351
7884,2600,5352
7885,2601,5352
7886,2601,5353
7887,2601,5354
7888,2601,5355
7889,2601,5356
7890,2601,5356
7891,2602,5357
7892,2602,5358
7893,2603,5359
7894,2603,5360
7895,2603,5361
7896,2604,5361
7897,2605,5361
7898,2605,5361
7899,2605,5361
7900,2605,5362
7901,2605,5362
7902,2605,5362
7903,2606,5363
7904,2607,5364
7905,2607,5365
7906,2607,5365
7907,2607,5366
7908,2607,5366
7909,2607,5367
7910,2608,5367
7911,2608,5367
7912,2609,5368
7913,2609,5369
7914,2610,5369
7915,2610,5370
7916,2611,5371
7917,2611,5371
7918,2612,5372
7919,2613,5373
7920,2613,5374
7921,2613,5374
7922,2614,5374
7923,2614,5374
7924,2615,5374
7925,2616,5374
7926,2616,5375
7927,2616,5375
7928,2616,5376
7929,2616,5376
7930,2617,5377
7931,2618,5378
7932,2619,5378
7933,2619,5379
7934,2619,5380
7935,2619,5381
7936,2620,5382
7937,2620,5383
7938,2621,5383
7939,2621,5384
7940,2621,5385
7941,2622,5386
7942,2622,5386
7943,2623,5387
7944,2623,5388
7945,2623,5389
7946,2624,5390
7947,2625,5390
7948,2626,5391
7949,2627,5392
7950,2627,5393
7951,2627,5393
7952,2628,5394
7953,2628,5395
7954,2628,5395
7955,2628,5395
7956,2628,5396
7957,2629,5396
7958,2630,5396
7959,2631,5397
7960,2631,5397
7961,2632,5398
7962,2632,5398
7963,2633,5398
7964,2634,5399
7965,2634,5400
7966,2635,5400
7967,2636,5401
7968,2636,5401
7969,2636,5402
7970,2636,5402
7971,2637,5403
7972,2637,5404
7973,2637,5404
7974,2638,5404
7975,2638,5405
7976,2639,5406
7977,2639,5407
7978,2640,5407
7979,2641,5408
7980,2642,5409
7981,2642,5409
7982,2643,5410
7983,2643,5410
7984,2644,5411
7985,2644,5412
7986,2644,5412
7987,2644,5413
7988,2644,5413
7989,2644,5414
7990,2645,5415
7991,2645,5415
7992,2645,5415
7993,2646,5416
7994,2647,5417
7995,2647,5418
7996,2647,5418
7997,2648,5419
7998,2648,5420
7999,2648,5420
8000,2648,5420
8001,2649,5421
8002,2649,5422
8003,2649,5423
8004,2650,5423
8005,2651,5424
8006,2651,5424
8007,2651,5424
8008,2652,5425
8009,2652,5425
8010,2652,5426
8011,2653,5427
8012,2653,5428
8013,2653,5429
8014,2653,5430
8015,2653,5430
8016,2653,5430
8017,2653,5431
8018,2653,5432
8019,2653,5433
8020,2653,5434
8021,2653,5435
8022,2653,5436
8023,2653,5437
8024,2653,5438
8025,2653,5439
8026,2653,5440
8027,2653,5441
8028,2653,5441
8029,2653,5441
8030,2653,5442
8031,2654,5443
8032,2655,5444
8033,2655,5445
8034,2655,5446
8035,2655,5447
8036,2656,5448
8037,2656,5448
8038,2656,5449
8039,2656,5450
8040,2656,5450
8041,2657,5451
8042,2658,5451
8043,2659,5452
8044,2660,5452
8045,2661,5452
8046,2662,5453
8047,2663,5454
8048,2663,5455
8049,2663,5455
8050,2664,5456
8051,2664,5456
8052,2664,5456
8053,2664,5457
8054,2664,5458
8055,2664,5458
8056,2664,5459
8057,2664,5460
8058,2665,5460
8059,2665,5461
8060,2665,5462
8061,2665,5463
8062,2665,5463
8063,2665,5463
8064,2665,5463
8065,2665,5464
8066,2665,5465
8067,2666,5466
8068,2667,5467
8069,2667,5467
8070,2668,5468
8071,2669,5469
8072,2669,5469
8073,2670,5470
8074,2670,5470
8075,2671,5471
8076,2671,5471
8077,2671,5471
8078,2671,5472
8079,2672,5473
8080,2672,5474
8081,2672,5474
8082,2673,5475
8083,2674,5476
8084,2675,5476
8085,2676,5476
8086,2676,5477
8087,2677,5477
8088,2677,5477
8089,2677,5478
8090,2677,5479
8091,2677,5480
8092,2678,5481
8093,2678,5481
8094,2679,5482
8095,2679,5483
8096,2680,5483
8097,2681,5483
8098,2681,5484
8099,2681,5485
8100,2681,5485
8101,2681,5486
8102,2682,5487
8103,2682,5488
8104,2682,5489
8105,2683,5490
8106,2683,5491
8107,2683,5492
8108,2683,5493
8109,2683,5494
8110,2683,5495
8111,2683,5495
8112,2683,5496
8113,2684,5497
8114,2685,5498
8115,2686,5499
8116,2686,5499
8117,2687,5500
8118,2687,5501
8119,2687,5502
8120,2687,5502
8121,2687,5503
8122,2688,5503
8123,2688,5504
8124,2688,5505
8125,2688,5506
8126,2689,5506
8127,2689,5507
8128,2689,5507
8129,2690,5508
8130,2691,5509
8131,2692,5509
8132,2692,5509
8133,2692,5510
8134,2692,5510
8135,2692,5511
8136,2692,5512
8137,2692,5513
8138,2692,5514
8139,2692,5515
8140,2692,5516
8141,2692,5517
8142,2692,5518
8143,2692,5518
8144,2692,5519
8145,2692,5520
8146,2692,5520
8147,2692,5521
8148,2693,5521
8149,2693,5522
8150,2694,5523
8151,2695,5524
8152,2696,5525
8153,2697,5526
8154,2698,5526
8155,2699,5527
8156,2700,5528
8157,2701,5528
8158,2701,5529
8159,2702,5530
8160,2703,5531
8161,2703,5532
8162,2704,5532
8163,2704,5533
8164,2705,5533
8165,2705,5534
8166,2705,5535
8167,2705,5536
8168,2705,5537
8169,2706,5538
8170,2707,5538
8171,2708,5539
8172,2708,5540
8173,2708,5540
8174,2708,5540
8175,2708,5541
8176,2708,5542
8177,2708,5543
8178,2708,5544
8179,2708,5545
8180,2709,5546
8181,2709,5547
8182,2710,5547
8183,2711,5548
8184,2711,5549
8185,2711,5550
8186,2711,5551
8187,2712,5551
8188,2713,5551
8189,2713,5552
8190,2714,5553
8191,2714,5554
8192,2714,5555
8193,2714,5556
8194,2715,5557
8195,2715,5558
8196,2715,5559
8197,2715,5559
8198,2715,5560
8199,2716,5561
8200,2716,5561
8201,2716,5562
8202,2717,5562
8203,2717,5563
8204,2717,5564
8205,2718,5565
8206,2718,5566
8207,2719,5566
8208,2719,5566
8209,2720,5567
8210,2720,5568
8211,2721,5569
8212,2721,5570
8213,2721,5570
8214,2722,5570
8215,2722,5571
8216,2723,5572
8217,2724,5573
8218,2725,5574
8219,2725,5575
8220,2725,5575
8221,2726,5576
8222,2726,5577
8223,2726,5577
8224,2726,5578
8225,2726,5578
8226,2727,5579
8227,2727,5580
8228,2727,5581
8229,2727,5581
8230,2727,5582
8231,2727,5583
8232,2727,5584
8233,2727,5584
8234,2727,5584
8235,2727,5585
8236,2728,5586
8237,2729,5587
8238,2729,5588
8239,2729,5588
8240,2730,5588
8241,2730,5589
8242,2730,5589
8243,2731,5589
8244,2732,5590
8245,2733,5590
8246,2733,5591
8247,2733,5591
8248,2733,5592
8249,2733,5593
8250,2733,5594
8251,2734,5595
8252,2734,5595
8253,2735,5596
8254,2736,5596
8255,2736,5597
8256,2737,5598
8257,2737,5599
8258,2737,5600
8259,2737,5601
8260,2738,5602
8261,2739,5603
8262,2739,5604
8263,2739,5605
8264,2739,5606
8265,2739,5606
8266,2740,5606
8267,2741,5607
8268,2741,5608
8269,2741,5608
8270,2741,5609
8271,2741,5609
8272,2741,5610
8273,2741,5610
8274,2742,5611
8275,2743,5612
8276,2743,5612
8277,2744,5613
8278,2745,5613
8279,2745,5614
8280,2746,5614
8281,2746,5615
8282,2746,5616
8283,2746,5617
8284,2746,5618
8285,2746,5619
8286,2746,5619
8287,2746,5620
8288,2746,5621
8289,2746,5622
8290,2746,5622
8291,2747,5623
8292,2747,5623
8293,2747,5624
8294,2748,5625
8295,2748,5626
8296,2749,5626
8297,2749,5627
8298,2749,5628
8299,2749,5629
8300,2749,5630
8301,2750,5630
8302,2751,5630
8303,2751,5631
8304,2751,5632
8305,2752,5632
8306,2753,5633
8307,2753,5634
8308,2754,5635
8309,2754,5636
8310,2754,5636
8311,2755,5637
8312,2755,5638
8313,2756,5639
8314,2756,5639
8315,2756,5639
8316,2756,5640
8317,2756,5640
8318,2757,5640
8319,2758,5641
8320,2759,5642
8321,2759,5642
8322,2759,5642
8323,2760,5643
8324,2760,5644
8325,2760,5644
8326,2761,5645
8327,2762,5646
8328,2762,5647
8329,2762,5648
8330,2763,5648
8331,2763,5648
8332,2763,5649
8333,2764,5650
8334,2764,5650
8335,2764,5651
8336,2764,5652
8337,2765,5653
8338,2766,5654
8339,2766,5655
8340,2767,5656
8341,2767,5657
8342,2768,5657
8343,2768,5658
8344,2768,5659
8345,2768,5660
8346,2768,5660
8347,2768,5661
8348,2768,5662
8349,2768,5663
8350,2768,5664
8351,2769,5665
8352,2769,5666
8353,2769,5666
8354,2770,5666
8355,2770,5667
8356,2770,5668
8357,2770,5669
8358,2770,5670
8359,2770,5671
8360,2770,5671
8361,2770,5672
8362,2770,5673
8363,2770,5673
8364,2770,5674
8365,2771,5675
8366,2771,5676
8367,2771,5677
8368,2771,5678
8369,2771,5679
8370,2772,5680
8371,2772,5681
8372,2772,5681
8373,2772,5682
8374,2772,5682
8375,2773,5683
