n,average
11756,4706.16
11757,4706.57
11758,4706.97
11759,4703.6
11760,4704
11761,4704.4
11762,4704.8
11763,4705.2
11764,4705.6
11765,4706
11766,4706.4
11767,4706.8
11768,4707.2
11769,4707.6
11770,4704.24
11771,4704.64
11772,4701.28
11773,4701.68
11774,4702.08
11775,4702.48
11776,4702.88
11777,4703.27
11778,4703.67
11779,4700.32
11780,4696.97
11781,4697.37
11782,4697.77
11783,4698.17
11784,4698.56
11785,4698.96
11786,4699.36
11787,4699.76
11788,4700.16
11789,4700.56
11790,4700.96
11791,4701.36
11792,4701.75
11793,4698.41
11794,4698.8
11795,4699.2
11796,4699.6
11797,4700
11798,4700.4
11799,4700.8
11800,4701.2
11801,4701.59
11802,4701.99
11803,4702.39
11804,4699.04
11805,4699.44
11806,4696.1
11807,4696.5
11808,4693.16
11809,4693.56
11810,4690.23
11811,4686.9
11812,4687.3
11813,4687.7
11814,4688.1
11815,4688.49
11816,4688.89
11817,4689.29
11818,4689.68
11819,4690.08
11820,4690.48
11821,4690.87
11822,4687.55
11823,4684.23
11824,4684.63
11825,4685.02
11826,4685.42
11827,4685.82
11828,4686.21
11829,4686.61
11830,4687
11831,4683.69
11832,4684.09
11833,4684.48
11834,4681.17
11835,4681.57
11836,4681.96
11837,4678.66
11838,4679.05
11839,4679.45
11840,4679.84
11841,4680.24
11842,4680.63
11843,4681.03
11844,4681.42
11845,4681.82
11846,4682.21
11847,4682.61
11848,4683
11849,4683.4
11850,4683.79
11851,4684.19
11852,4684.58
11853,4684.98
11854,4685.38
11855,4685.77
11856,4686.17
11857,4686.56
11858,4686.96
11859,4687.35
11860,4687.75
11861,4688.14
11862,4688.54
11863,4688.93
11864,4689.33
11865,4689.72
11866,4686.41
11867,4686.81
11868,4687.2
11869,4683.9
11870,4684.29
11871,4684.69
11872,4685.08
11873,4685.48
11874,4685.87
11875,4686.27
11876,4686.66
11877,4687.06
11878,4687.45
11879,4687.85
11880,4684.54
11881,4684.94
11882,4685.33
11883,4685.73
11884,4686.12
11885,4686.51
11886,4686.91
11887,4687.3
11888,4687.7
11889,4688.09
11890,4688.49
11891,4688.88
11892,4689.27
11893,4689.67
11894,4690.06
11895,4690.46
11896,4690.85
11897,4691.25
11898,4691.64
11899,4692.03
11900,4692.43
11901,4689.13
11902,4689.52
11903,4689.91
11904,4690.31
11905,4690.7
11906,4691.1
11907,4691.49
11908,4691.88
11909,4692.28
11910,4692.67
11911,4689.37
11912,4689.76
11913,4690.16
11914,4690.55
11915,4690.94
11916,4691.34
11917,4691.73
11918,4692.13
11919,4692.52
11920,4692.91
11921,4693.31
11922,4693.7
11923,4694.09
11924,4694.49
11925,4694.88
11926,4695.28
11927,4695.67
11928,4696.06
11929,4696.46
11930,4696.85
11931,4697.24
11932,4693.94
11933,4694.34
11934,4694.73
11935,4695.12
11936,4695.52
11937,4695.91
11938,4696.3
11939,4696.7
11940,4693.4
11941,4690.1
11942,4690.49
11943,4690.89
11944,4691.28
11945,4691.67
11946,4692.07
11947,4692.46
11948,4692.85
11949,4693.24
11950,4693.64
11951,4694.03
11952,4694.42
11953,4694.82
11954,4695.21
11955,4695.6
11956,4695.99
11957,4696.39
11958,4696.78
11959,4693.49
11960,4693.88
11961,4694.27
11962,4694.66
11963,4695.05
11964,4691.76
11965,4692.16
11966,4692.55
11967,4692.94
11968,4689.66
11969,4690.05
11970,4690.44
11971,4690.83
11972,4691.22
11973,4691.61
11974,4692.01
11975,4692.4
11976,4692.79
11977,4693.18
11978,4689.9
11979,4690.29
11980,4690.68
11981,4691.07
11982,4691.46
11983,4691.86
11984,4688.58
11985,4688.97
11986,4689.36
11987,4689.75
11988,4690.14
11989,4690.53
11990,4690.92
11991,4691.31
11992,4691.71
11993,4692.1
11994,4692.49
11995,4692.88
11996,4693.27
11997,4693.66
11998,4694.05
11999,4694.44
12000,4694.84
12001,4695.23
12002,4695.62
12003,4696.01
12004,4696.4
12005,4696.79
12006,4697.18
12007,4697.57
12008,4697.97
12009,4694.68
12010,4695.07
12011,4695.47
12012,4695.86
12013,4696.25
12014,4696.64
12015,4697.03
12016,4697.42
12017,4697.81
12018,4698.2
12019,4698.59
12020,4695.31
12021,4695.7
12022,4696.09
12023,4696.48
12024,4696.88
12025,4697.27
12026,4697.66
12027,4698.05
12028,4698.44
12029,4698.83
12030,4699.22
12031,4699.61
12032,4700
12033,4700.39
12034,4700.78
12035,4697.5
12036,4697.89
12037,4694.62
12038,4695.01
12039,4695.4
12040,4695.79
12041,4696.18
12042,4696.57
12043,4696.96
12044,4697.35
12045,4697.74
12046,4698.13
12047,4698.52
12048,4698.91
12049,4699.3
12050,4699.69
12051,4700.08
12052,4700.47
12053,4700.86
12054,4701.25
12055,4701.64
12056,4702.03
12057,4702.42
12058,4702.81
12059,4703.2
12060,4703.59
12061,4703.98
12062,4700.7
12063,4701.09
12064,4701.48
12065,4701.87
12066,4702.26
12067,4698.99
12068,4699.38
12069,4699.77
12070,4700.16
12071,4700.55
12072,4700.93
12073,4697.67
12074,4694.4
12075,4694.79
12076,4695.18
12077,4691.92
12078,4692.31
12079,4692.7
12080,4689.44
12081,4689.83
12082,4686.58
12083,4686.97
12084,4687.35
12085,4687.74
12086,4688.13
12087,4688.52
12088,4688.91
12089,4689.29
12090,4689.68
12091,4690.07
12092,4690.46
12093,4690.85
12094,4691.23
12095,4691.62
12096,4692.01
12097,4692.4
12098,4692.79
12099,4693.17
12100,4693.56
12101,4693.95
12102,4694.34
12103,4691.09
12104,4691.47
12105,4691.86
12106,4688.61
12107,4689
12108,4689.39
12109,4689.78
12110,4690.16
12111,4690.55
12112,4690.94
12113,4687.69
12114,4688.08
12115,4688.47
12116,4688.85
12117,4689.24
12118,4689.63
12119,4690.02
12120,4690.4
12121,4690.79
12122,4691.18
12123,4691.56
12124,4691.95
12125,4688.71
12126,4689.1
12127,4689.48
12128,4689.87
12129,4690.26
12130,4687.02
12131,4687.4
12132,4687.79
12133,4688.18
12134,4688.56
12135,4688.95
12136,4689.34
12137,4689.72
12138,4686.49
12139,4686.87
12140,4687.26
12141,4687.64
12142,4688.03
12143,4688.42
12144,4688.8
12145,4689.19
12146,4689.58
12147,4689.96
12148,4690.35
12149,4690.73
12150,4691.12
12151,4691.51
12152,4691.89
12153,4692.28
12154,4689.04
12155,4689.43
12156,4689.81
12157,4690.2
12158,4690.59
12159,4690.97
12160,4691.36
12161,4688.13
12162,4688.51
12163,4688.9
12164,4689.28
12165,4689.67
12166,4690.05
12167,4690.44
12168,4690.82
12169,4691.21
12170,4691.6
12171,4691.98
12172,4692.37
12173,4692.75
12174,4693.14
12175,4693.52
12176,4693.91
12177,4694.29
12178,4694.68
12179,4695.07
12180,4695.45
12181,4695.84
12182,4696.22
12183,4696.61
12184,4696.99
12185,4697.38
12186,4697.76
12187,4698.15
12188,4694.92
12189,4695.3
12190,4695.69
12191,4696.07
12192,4696.46
12193,4696.84
12194,4697.23
12195,4697.61
12196,4698
12197,4698.38
12198,4698.77
12199,4699.15
12200,4699.54
12201,4699.92
12202,4700.31
12203,4700.69
12204,4701.08
12205,4701.46
12206,4701.85
12207,4702.23
12208,4702.62
12209,4703
12210,4703.39
12211,4703.78
12212,4704.16
12213,4700.92
12214,4697.69
12215,4694.47
12216,4694.85
12217,4695.23
12218,4695.62
12219,4696
12220,4692.78
12221,4693.16
12222,4693.55
12223,4693.93
12224,4694.32
12225,4694.7
12226,4691.48
12227,4691.86
12228,4692.25
12229,4692.63
12230,4693.02
12231,4693.4
12232,4693.78
12233,4694.17
12234,4694.55
12235,4694.93
12236,4695.32
12237,4695.7
12238,4692.48
12239,4692.87
12240,4693.25
12241,4693.63
12242,4694.02
12243,4694.4
12244,4694.79
12245,4695.17
12246,4695.55
12247,4695.94
12248,4692.72
12249,4693.1
12250,4693.49
12251,4693.87
12252,4694.25
12253,4694.64
12254,4695.02
12255,4695.4
12256,4695.79
12257,4696.17
12258,4696.55
12259,4696.93
12260,4697.32
12261,4697.7
12262,4698.08
12263,4698.47
12264,4698.85
12265,4699.23
12266,4699.62
12267,4700
12268,4700.38
12269,4700.77
12270,4701.15
12271,4701.53
12272,4701.92
12273,4702.3
12274,4699.08
12275,4699.46
12276,4699.85
12277,4700.23
12278,4700.61
12279,4701
12280,4701.38
12281,4701.76
12282,4702.14
12283,4702.53
12284,4702.91
12285,4699.69
12286,4696.48
12287,4696.87
12288,4693.66
12289,4694.04
12290,4690.84
12291,4691.22
12292,4691.6
12293,4691.98
12294,4692.37
12295,4692.75
12296,4693.13
12297,4693.51
12298,4693.89
12299,4690.69
12300,4691.08
12301,4691.46
12302,4691.84
12303,4692.22
12304,4692.6
12305,4692.98
12306,4693.36
12307,4693.75
12308,4694.13
12309,4694.51
12310,4694.89
12311,4695.27
12312,4695.65
12313,4696.03
12314,4692.84
12315,4693.22
12316,4693.6
12317,4693.98
12318,4690.78
12319,4691.17
12320,4691.55
12321,4691.93
12322,4692.31
12323,4692.69
12324,4693.07
12325,4693.45
12326,4693.83
12327,4694.21
12328,4694.59
12329,4694.97
12330,4695.35
12331,4692.16
12332,4692.54
12333,4692.92
12334,4693.3
12335,4693.68
12336,4690.49
12337,4690.87
12338,4691.25
12339,4691.63
12340,4692.02
12341,4692.4
12342,4692.78
12343,4693.16
12344,4693.54
12345,4693.92
12346,4694.3
12347,4694.68
12348,4695.06
12349,4695.44
12350,4695.82
12351,4696.2
12352,4696.58
12353,4696.96
12354,4697.34
12355,4697.72
12356,4698.1
12357,4698.48
12358,4698.86
12359,4699.24
12360,4696.05
12361,4696.43
12362,4696.81
12363,4697.19
12364,4697.57
12365,4697.95
12366,4698.33
12367,4695.14
12368,4695.52
12369,4695.9
12370,4696.28
12371,4696.66
12372,4697.04
12373,4697.42
12374,4697.8
12375,4698.18
12376,4698.56
12377,4698.94
12378,4699.32
12379,4699.7
12380,4696.51
12381,4696.89
12382,4697.27
12383,4697.65
12384,4698.03
12385,4698.41
12386,4698.79
12387,4699.17
12388,4699.54
12389,4696.36
12390,4696.74
12391,4697.12
12392,4697.5
12393,4697.88
12394,4698.26
12395,4698.64
12396,4699.01
12397,4699.39
12398,4699.77
12399,4700.15
12400,4700.53
12401,4700.91
12402,4701.29
12403,4701.67
12404,4698.48
12405,4698.86
12406,4699.24
12407,4699.62
12408,4700
12409,4700.38
12410,4700.76
12411,4701.14
12412,4701.52
12413,4701.89
12414,4702.27
12415,4702.65
12416,4703.03
12417,4703.41
12418,4703.79
12419,4704.17
12420,4704.55
12421,4704.92
12422,4705.3
12423,4705.68
12424,4702.5
12425,4702.88
12426,4703.26
12427,4703.63
12428,4704.01
12429,4704.39
12430,4704.77
12431,4705.15
12432,4705.53
12433,4705.9
12434,4706.28
12435,4706.66
12436,4707.04
12437,4707.42
12438,4707.8
12439,4708.18
12440,4708.55
12441,4708.93
12442,4709.31
12443,4706.13
12444,4706.51
12445,4706.88
12446,4707.26
12447,4707.64
12448,4708.02
12449,4708.4
12450,4708.77
12451,4709.15
12452,4709.53
12453,4709.91
12454,4710.29
12455,4710.67
12456,4711.04
12457,4707.86
12458,4708.24
12459,4708.62
12460,4708.99
12461,4709.37
12462,4709.75
12463,4706.57
12464,4706.95
12465,4707.33
12466,4707.7
12467,4708.08
12468,4708.46
12469,4708.84
12470,4709.21
12471,4709.59
12472,4709.97
12473,4710.35
12474,4710.73
12475,4711.1
12476,4711.48
12477,4711.86
12478,4712.24
12479,4709.06
12480,4709.43
12481,4706.26
12482,4706.64
12483,4707.01
12484,4707.39
12485,4707.77
12486,4708.14
12487,4704.97
12488,4705.35
12489,4705.73
12490,4706.1
12491,4702.94
12492,4703.31
12493,4703.69
12494,4704.07
12495,4704.44
12496,4704.82
12497,4705.2
12498,4705.57
12499,4705.95
12500,4706.33
12501,4706.7
12502,4707.08
12503,4707.45
12504,4707.83
12505,4708.21
12506,4708.58
12507,4708.96
12508,4709.34
12509,4709.71
12510,4710.09
12511,4710.47
12512,4710.84
12513,4711.22
12514,4711.6
12515,4711.97
12516,4712.35
12517,4712.73
12518,4713.1
12519,4713.48
12520,4713.86
12521,4714.23
12522,4714.61
12523,4714.98
12524,4715.36
12525,4715.74
12526,4716.11
12527,4716.49
12528,4713.32
12529,4713.69
12530,4714.07
12531,4714.45
12532,4714.82
12533,4715.2
12534,4715.58
12535,4715.95
12536,4716.33
12537,4716.7
12538,4713.53
12539,4713.91
12540,4714.29
12541,4714.66
12542,4715.04
12543,4715.41
12544,4715.79
12545,4716.17
12546,4716.54
12547,4713.37
12548,4713.75
12549,4714.12
12550,4710.96
12551,4711.34
12552,4711.71
12553,4712.09
12554,4712.46
12555,4712.84
12556,4713.21
12557,4713.59
12558,4710.43
12559,4710.8
12560,4711.18
12561,4711.55
12562,4711.93
12563,4712.3
12564,4712.68
12565,4709.52
12566,4709.9
12567,4710.27
12568,4710.64
12569,4711.02
12570,4711.39
12571,4711.77
12572,4712.14
12573,4712.52
12574,4709.36
12575,4709.74
12576,4710.11
12577,4710.49
12578,4710.86
12579,4711.24
12580,4711.61
12581,4711.99
12582,4712.36
12583,4712.73
12584,4713.11
12585,4713.48
12586,4710.33
12587,4710.7
12588,4711.08
12589,4711.45
12590,4711.83
12591,4712.2
12592,4712.57
12593,4712.95
12594,4709.8
12595,4710.17
12596,4710.55
12597,4710.92
12598,4711.29
12599,4711.67
12600,4712.04
12601,4712.42
12602,4712.79
12603,4713.16
12604,4713.54
12605,4713.91
12606,4714.29
12607,4714.66
12608,4711.51
12609,4711.88
12610,4712.26
12611,4709.11
12612,4709.48
12613,4709.86
12614,4710.23
12615,4710.6
12616,4710.98
12617,4711.35
12618,4711.73
12619,4712.1
12620,4712.47
12621,4712.85
12622,4713.22
12623,4710.07
12624,4710.45
12625,4710.82
12626,4711.19
12627,4711.57
12628,4711.94
12629,4712.31
12630,4712.69
12631,4713.06
12632,4713.43
12633,4713.81
12634,4710.66
12635,4711.04
12636,4711.41
12637,4711.78
12638,4712.16
12639,4712.53
12640,4712.9
12641,4713.27
12642,4713.65
12643,4714.02
12644,4714.39
12645,4714.77
12646,4715.14
12647,4715.51
12648,4715.88
12649,4716.26
12650,4716.63
12651,4717
12652,4717.38
12653,4717.75
12654,4718.12
12655,4718.49
12656,4718.87
12657,4719.24
12658,4719.61
12659,4719.99
12660,4720.36
12661,4717.21
12662,4717.59
12663,4714.45
12664,4714.82
12665,4715.19
12666,4715.56
12667,4715.93
12668,4716.31
12669,4716.68
12670,4717.05
12671,4717.42
12672,4717.8
12673,4714.66
12674,4715.03
12675,4715.4
12676,4715.77
12677,4716.15
12678,4716.52
12679,4716.89
12680,4713.75
12681,4714.13
12682,4714.5
12683,4714.87
12684,4715.24
12685,4712.11
12686,4712.48
12687,4712.85
12688,4713.22
12689,4713.6
12690,4713.97
12691,4714.34
12692,4714.71
12693,4715.08
12694,4711.95
12695,4712.32
12696,4712.69
12697,4713.07
12698,4713.44
12699,4713.81
12700,4714.18
12701,4714.55
12702,4714.92
12703,4715.29
12704,4715.66
12705,4716.04
12706,4716.41
12707,4716.78
12708,4717.15
12709,4714.02
12710,4714.39
12711,4714.76
12712,4715.13
12713,4715.5
12714,4715.88
12715,4716.25
12716,4716.62
12717,4716.99
12718,4717.36
12719,4717.73
12720,4718.1
12721,4718.47
12722,4718.84
12723,4715.72
12724,4716.09
12725,4716.46
12726,4716.83
12727,4717.2
12728,4717.57
12729,4717.94
12730,4718.31
12731,4718.68
12732,4719.05
12733,4719.42
12734,4719.79
12735,4720.16
12736,4720.53
12737,4720.9
12738,4721.28
12739,4721.65
12740,4722.02
12741,4718.89
12742,4719.26
12743,4719.63
12744,4720
12745,4720.37
12746,4720.74
12747,4721.11
12748,4717.99
12749,4718.36
12750,4718.73
12751,4719.1
12752,4719.47
12753,4719.84
12754,4720.21
12755,4720.58
12756,4720.95
12757,4721.32
12758,4721.69
12759,4722.06
12760,4722.43
12761,4722.8
12762,4723.17
12763,4723.54
12764,4723.91
12765,4724.28
12766,4724.65
12767,4725.02
12768,4721.89
12769,4722.26
12770,4722.63
12771,4723
12772,4723.37
12773,4723.74
12774,4724.11
12775,4724.48
12776,4724.85
12777,4725.22
12778,4725.59
12779,4725.96
12780,4726.33
12781,4726.7
12782,4727.07
12783,4727.44
12784,4727.81
12785,4728.18
12786,4728.55
12787,4728.92
12788,4729.29
12789,4729.66
12790,4730.03
12791,4730.4
12792,4727.27
12793,4727.64
12794,4724.52
12795,4724.89
12796,4725.26
12797,4725.63
12798,4726
12799,4726.37
12800,4726.74
12801,4727.1
12802,4727.47
12803,4727.84
12804,4728.21
12805,4728.58
12806,4728.95
12807,4729.32
12808,4729.69
12809,4730.06
12810,4730.43
12811,4730.8
12812,4731.17
12813,4731.54
12814,4731.91
12815,4732.27
12816,4732.64
12817,4729.52
12818,4729.89
12819,4730.26
12820,4730.63
12821,4731
12822,4731.37
12823,4731.73
12824,4732.1
12825,4732.47
12826,4732.84
12827,4733.21
12828,4733.58
12829,4733.95
12830,4734.32
12831,4734.69
12832,4735.06
12833,4735.42
12834,4735.79
12835,4736.16
12836,4736.53
12837,4733.41
12838,4733.78
12839,4730.66
12840,4731.02
12841,4731.39
12842,4731.76
12843,4732.13
12844,4732.5
12845,4732.87
12846,4733.24
12847,4733.6
12848,4733.97
12849,4734.34
12850,4734.71
12851,4735.08
12852,4735.45
12853,4735.81
12854,4736.18
12855,4736.55
12856,4736.92
12857,4737.29
12858,4737.66
12859,4738.03
12860,4734.9
12861,4735.27
12862,4735.64
12863,4736.01
12864,4736.38
12865,4736.75
12866,4737.11
12867,4737.48
12868,4737.85
12869,4734.73
12870,4731.62
12871,4731.99
12872,4732.35
12873,4732.72
12874,4733.09
12875,4733.46
12876,4733.82
12877,4734.19
12878,4734.56
12879,4734.93
12880,4735.29
12881,4732.18
12882,4732.55
12883,4732.92
12884,4733.28
12885,4733.65
12886,4734.02
12887,4734.39
12888,4734.75
12889,4735.12
12890,4735.49
12891,4735.86
12892,4736.22
12893,4736.59
12894,4736.96
12895,4737.33
12896,4737.69
12897,4738.06
12898,4738.43
12899,4738.8
12900,4739.16
12901,4736.05
12902,4736.42
12903,4736.78
12904,4737.15
12905,4737.52
12906,4737.89
12907,4738.25
12908,4738.62
12909,4738.99
12910,4739.35
12911,4739.72
12912,4740.09
12913,4736.98
12914,4737.34
12915,4737.71
12916,4738.08
12917,4738.44
12918,4738.81
12919,4739.18
12920,4739.55
12921,4739.91
12922,4740.28
12923,4740.65
12924,4741.01
12925,4741.38
12926,4741.75
12927,4742.11
12928,4742.48
12929,4742.85
12930,4743.21
12931,4743.58
12932,4743.95
12933,4740.84
12934,4741.2
12935,4741.57
12936,4741.94
12937,4742.3
12938,4742.67
12939,4743.04
12940,4743.4
12941,4740.29
12942,4740.66
12943,4741.03
12944,4741.39
12945,4741.76
12946,4742.12
12947,4742.49
12948,4742.86
12949,4743.22
12950,4740.12
12951,4740.48
12952,4740.85
12953,4741.22
12954,4741.58
12955,4741.95
12956,4742.31
12957,4739.21
12958,4739.58
12959,4739.94
12960,4740.31
12961,4740.67
12962,4737.57
12963,4737.94
12964,4738.3
12965,4738.67
12966,4739.04
12967,4739.4
12968,4739.77
12969,4740.13
12970,4740.5
12971,4740.86
12972,4741.23
12973,4741.59
12974,4741.96
12975,4742.32
12976,4742.69
12977,4743.06
12978,4743.42
12979,4743.79
12980,4744.15
12981,4744.52
12982,4744.88
12983,4741.78
12984,4742.15
12985,4742.51
12986,4742.88
12987,4743.24
12988,4743.61
12989,4743.97
12990,4744.34
12991,4744.7
12992,4745.07
12993,4745.43
12994,4745.8
12995,4746.17
12996,4746.53
12997,4743.43
12998,4743.8
12999,4744.16
13000,4744.53
13001,4744.89
13002,4745.26
13003,4745.62
13004,4745.99
13005,4746.35
13006,4746.72
13007,4747.08
13008,4747.45
13009,4747.81
13010,4748.18
13011,4748.54
13012,4748.91
13013,4745.81
13014,4742.71
13015,4739.62
13016,4736.54
13017,4736.9
13018,4737.26
13019,4737.63
13020,4734.55
13021,4734.91
13022,4731.83
13023,4732.19
13024,4732.56
13025,4729.48
13026,4729.85
13027,4730.21
13028,4730.57
13029,4730.94
13030,4731.3
13031,4731.66
13032,4732.03
13033,4732.39
13034,4732.75
13035,4733.12
13036,4733.48
13037,4730.41
13038,4730.77
13039,4731.13
13040,4731.49
13041,4731.86
13042,4732.22
13043,4732.58
13044,4732.95
13045,4733.31
13046,4733.67
13047,4734.03
13048,4734.4
13049,4734.76
13050,4735.12
13051,4735.49
13052,4735.85
13053,4732.78
13054,4733.14
13055,4730.07
13056,4730.43
13057,4730.8
13058,4731.16
13059,4731.52
13060,4731.88
13061,4732.25
13062,4732.61
13063,4732.97
13064,4733.33
13065,4733.7
13066,4734.06
13067,4734.42
13068,4734.78
13069,4731.72
13070,4732.08
13071,4732.44
13072,4732.8
13073,4733.16
13074,4730.1
13075,4730.46
13076,4730.82
13077,4731.19
13078,4731.55
13079,4728.49
13080,4728.85
13081,4729.21
13082,4729.57
13083,4726.52
13084,4726.88
13085,4727.24
13086,4727.6
13087,4727.96
13088,4728.32
13089,4725.27
13090,4722.22
13091,4722.58
13092,4722.94
13093,4723.3
13094,4723.67
13095,4724.03
13096,4724.39
13097,4724.75
13098,4725.11
13099,4725.47
13100,4725.83
13101,4726.19
13102,4726.55
13103,4726.91
13104,4727.27
13105,4727.63
13106,4724.59
13107,4724.95
13108,4725.31
13109,4725.67
13110,4726.03
13111,4726.39
13112,4726.75
13113,4727.11
13114,4727.47
13115,4724.42
13116,4724.78
13117,4725.14
13118,4725.5
13119,4725.86
13120,4726.22
13121,4726.59
13122,4726.95
13123,4727.31
13124,4727.67
13125,4728.03
13126,4728.39
13127,4728.75
13128,4729.11
13129,4729.47
13130,4726.42
13131,4726.78
13132,4727.14
13133,4727.5
13134,4727.86
13135,4728.22
13136,4728.58
13137,4728.94
13138,4729.3
13139,4729.66
13140,4730.02
13141,4730.38
13142,4730.74
13143,4731.1
13144,4731.46
13145,4731.82
13146,4732.18
13147,4732.54
13148,4732.9
13149,4733.26
13150,4733.62
13151,4733.98
13152,4734.34
13153,4734.7
13154,4735.06
13155,4735.42
13156,4735.78
13157,4736.14
13158,4736.5
13159,4733.45
13160,4733.81
13161,4734.17
13162,4734.53
13163,4734.89
13164,4735.25
13165,4735.61
13166,4735.97
13167,4732.93
13168,4733.29
13169,4733.64
13170,4734
13171,4734.36
13172,4734.72
13173,4735.08
13174,4735.44
13175,4735.8
13176,4736.16
13177,4736.52
13178,4733.48
13179,4733.84
13180,4734.2
13181,4734.55
13182,4734.91
13183,4735.27
13184,4735.63
13185,4735.99
13186,4732.95
13187,4733.31
13188,4733.67
13189,4734.03
13190,4734.39
13191,4734.75
13192,4735.1
13193,4735.46
13194,4735.82
13195,4736.18
13196,4736.54
13197,4733.5
13198,4733.86
13199,4734.22
13200,4734.58
13201,4734.94
13202,4735.29
13203,4735.65
13204,4736.01
13205,4736.37
13206,4736.73
13207,4737.09
13208,4737.45
13209,4737.8
13210,4738.16
13211,4738.52
13212,4738.88
13213,4735.84
13214,4736.2
13215,4736.56
13216,4736.92
13217,4737.28
13218,4737.63
13219,4734.6
13220,4734.96
13221,4735.32
13222,4735.67
13223,4736.03
13224,4736.39
13225,4736.75
13226,4737.11
13227,4737.46
13228,4734.43
13229,4734.79
13230,4735.15
13231,4735.5
13232,4735.86
13233,4736.22
13234,4736.58
13235,4736.94
13236,4737.29
13237,4737.65
13238,4738.01
13239,4738.37
13240,4738.73
13241,4739.08
13242,4739.44
13243,4739.8
13244,4740.16
13245,4740.52
13246,4740.87
